"year","country","overshoot_day","country_3_code"
1961,"Reunion",1225.87562621227,"REU"
1962,"Reunion",1040.55195486676,"REU"
1963,"Reunion",1228.37683997669,"REU"
1964,"Reunion",1272.34221416088,"REU"
1965,"Reunion",1099.53111694474,"REU"
1966,"Reunion",1076.34038847743,"REU"
1967,"Reunion",1031.07371803071,"REU"
1968,"Reunion",1063.68039755132,"REU"
1969,"Reunion",947.129825898126,"REU"
1970,"Reunion",771.137333593699,"REU"
1971,"Reunion",831.296547415061,"REU"
1972,"Reunion",756.182658074484,"REU"
1973,"Reunion",651.494901111028,"REU"
1974,"Reunion",648.800049530853,"REU"
1975,"Reunion",664.803873469033,"REU"
1976,"Reunion",537.791536982787,"REU"
1977,"Reunion",504.35161410812,"REU"
1978,"Reunion",473.258538551965,"REU"
1979,"Reunion",423.73337422785,"REU"
1980,"Reunion",515.029533056824,"REU"
1981,"Reunion",484.007749332441,"REU"
1982,"Reunion",471.511757274571,"REU"
1983,"Reunion",443.366938956291,"REU"
1984,"Reunion",445.084728282639,"REU"
1985,"Reunion",426.076208182754,"REU"
1986,"Reunion",389.851109515453,"REU"
1987,"Reunion",360.865439684586,"REU"
1988,"Reunion",315.235847555557,"REU"
1989,"Reunion",299.172976748646,"REU"
1990,"Reunion",313.085201031449,"REU"
1991,"Reunion",278.37033007067,"REU"
1992,"Reunion",248.670251414261,"REU"
1993,"Reunion",268.951866748757,"REU"
1994,"Reunion",271.143757662819,"REU"
1995,"Reunion",271.338172316232,"REU"
1996,"Reunion",253.326968743005,"REU"
1997,"Reunion",242.988752000453,"REU"
1998,"Reunion",230.878220042145,"REU"
1999,"Reunion",230.136258999581,"REU"
2000,"Reunion",219.514704880192,"REU"
2001,"Reunion",212.918005501659,"REU"
2002,"Reunion",215.489022234548,"REU"
2003,"Reunion",208.793640172312,"REU"
2004,"Reunion",205.378732822271,"REU"
2005,"Reunion",184.335585006307,"REU"
2006,"Reunion",168.117563943277,"REU"
2007,"Reunion",153.508551306548,"REU"
2008,"Reunion",154.857203004886,"REU"
2009,"Reunion",140.822322893261,"REU"
2010,"Reunion",135.63709281322,"REU"
2011,"Reunion",132.421339896969,"REU"
2012,"Reunion",133.359926807348,"REU"
2013,"Reunion",131.367402067463,"REU"
2014,"Reunion",112.993357971517,"REU"
