country,year,population,BiocapPerCap,footprint,deficit,id,ratio,overshoot_day
Georgia,2004,4524439.94280772,1.248598369,1.326960327,-0.0783619580000001,GEO,0.059053730850538166,502.33475325900855
Georgia,2005,4475270.02057103,1.292552248,1.476894051,-0.184341803,GEO,0.12481721547675184,443.18083993970856
Georgia,2006,4429189.9414061,1.146425269,1.454459713,-0.308034444,GEO,0.2117861644752205,445.431719087851
Georgia,2007,4385879.88285759,1.206259036,1.662640569,-0.456381533,GEO,0.27449199875742947,386.40685194984405
Georgia,2008,4343290.03935115,1.203619056,1.563386255,-0.359767199,GEO,0.2301204822860618,412.5331448056057
Georgia,2009,4298589.84370729,1.1883074790000001,1.458392173,-0.270084694,GEO,0.18519346099096207,434.71938452838674
Georgia,2010,4250129.88238758,1.169235122,1.47333679,-0.304101668,GEO,0.20640336280478014,426.78756380075487
Georgia,2011,4196399.90228598,1.235477416,1.628593351,-0.393115935,GEO,0.24138372833133345,382.7287132963943
Georgia,2012,4138919.92072812,1.232970562,1.793850239,-0.560879677,GEO,0.31266806158393023,341.67521075059665
Georgia,2013,4082729.97992862,1.288748335,1.788892698,-0.500144363,GEO,0.2795832100825088,344.9695199186625
Georgia,2014,4034770.01952944,1.25531515,1.897387804,-0.642072654,GEO,0.33839821919715474,323.57425350790174
