"country","year","population","BiocapPerCap","footprint","deficit","id","ratio","overshoot_day"
"Hungary",1961,10031500.0017194,1.527011999,2.946069363,-1.419057364,"HUN",-1.92930337155176,387.238905914776
"Hungary",1962,10064700.194959,1.574978709,3.094446317,-1.519467608,"HUN",-1.96475436801301,363.91881361134
"Hungary",1963,10100000.0013252,1.549987754,3.320261356,-1.770273602,"HUN",-2.14212105869869,332.679955754387
"Hungary",1964,10135700.1959296,1.575900158,3.594411612,-2.018511454,"HUN",-2.2808625135237,302.82514428509
"Hungary",1965,10170500.0005667,1.641927426,3.623891073,-1.981963647,"HUN",-2.20709577889201,295.162110466013
"Hungary",1966,10204599.6089255,1.67047169,3.663805048,-1.993333358,"HUN",-2.1932757208235,289.301791143361
"Hungary",1967,10238900.389035,1.72110621,3.695596033,-1.974489823,"HUN",-2.14722135015712,282.334032989537
"Hungary",1968,10273700.1942072,1.738596711,3.769198312,-2.030601601,"HUN",-2.16795434980433,271.824247142953
"Hungary",1969,10309200.1945897,1.913693894,3.936774657,-2.023080763,"HUN",-2.05716009262066,255.340888256826
"Hungary",1970,10345599.6110979,1.660093873,3.961980529,-2.301886656,"HUN",-2.38660028303098,249.980912306358
"Hungary",1971,10381700.1965258,1.881479911,4.345146204,-2.463666293,"HUN",-2.3094300273448,225.286179535225
"Hungary",1972,10417400.3925911,1.953594429,4.285021916,-2.331427487,"HUN",-2.19340403217673,222.965705839216
"Hungary",1973,10454500.0013912,2.029073678,4.484887269,-2.455813591,"HUN",-2.21031268810308,211.268580888309
"Hungary",1974,10495400.391582,2.132714121,4.597245478,-2.464531357,"HUN",-2.15558449999853,201.000341774221
"Hungary",1975,10541299.8045591,2.052846931,4.468861414,-2.416014483,"HUN",-2.17690921553513,203.453959919187
"Hungary",1976,10594000.001054,2.013460758,4.601629975,-2.588169217,"HUN",-2.28543316632602,195.483975177274
"Hungary",1977,10650999.9995435,2.134936218,4.760187223,-2.625251005,"HUN",-2.22966248612336,185.844230898104
"Hungary",1978,10704200.1949988,2.17979674,5.138322008,-2.958525268,"HUN",-2.35724822673145,171.632275988153
"Hungary",1979,10742700.196915,1.986718106,4.858208891,-2.871490785,"HUN",-2.44534384397392,178.039182482458
"Hungary",1980,10758999.9995989,2.308746154,5.096456116,-2.787709962,"HUN",-2.20745624199525,166.741505230468
"Hungary",1981,10750299.8036717,2.167680906,4.750295392,-2.582614486,"HUN",-2.19141820093807,177.509203553952
"Hungary",1982,10719700.1948614,2.378789107,4.809515163,-2.430726056,"HUN",-2.02183336882688,174.040802292298
"Hungary",1983,10674000.0007143,2.374945043,4.706792087,-2.331847044,"HUN",-1.98185306216602,173.578174433283
"Hungary",1984,10622599.6097612,2.590456444,4.931631713,-2.341175269,"HUN",-1.90376939903301,165.634238355634
"Hungary",1985,10573000.0005472,2.515875264,4.826242683,-2.310367419,"HUN",-1.91831557658387,167.574452103289
"Hungary",1986,10526599.6102097,2.49537836,4.896825178,-2.401446818,"HUN",-1.96235780452949,162.785306917837
"Hungary",1987,10482400.3898969,2.527202467,4.918352679,-2.391150212,"HUN",-1.94616488325923,159.455885795868
"Hungary",1988,10442700.1949991,2.684983309,4.900956888,-2.215973579,"HUN",-1.82532117862587,155.798167242605
"Hungary",1989,10409900.3905965,2.674132237,4.840630835,-2.166498598,"HUN",-1.81016881947469,157.418942540505
"Hungary",1990,10385099.6085608,2.414884606,4.325170561,-1.910285955,"HUN",-1.79104648813841,175.717430089347
"Hungary",1991,10370200.1952375,2.707442425,4.428305093,-1.720862668,"HUN",-1.63560453485101,167.555267322254
"Hungary",1992,10364700.1953837,2.07287378,3.191283182,-1.118409402,"HUN",-1.53954535524107,232.694449710699
"Hungary",1993,10363799.8046564,1.902912611,3.577106896,-1.674194285,"HUN",-1.87980618826211,204.182757206669
"Hungary",1994,10361099.6103034,2.271885884,3.956975691,-1.685089807,"HUN",-1.74171411285852,183.47755034988
"Hungary",1995,10351999.9981266,2.230169952,3.41619195,-1.186021998,"HUN",-1.53180787858791,208.149617072156
"Hungary",1996,10334900.3889829,2.195208673,3.769601504,-1.574392831,"HUN",-1.71719506738282,188.921812053608
"Hungary",1997,10311200.1939398,2.394108386,3.790129611,-1.396021225,"HUN",-1.58310693694198,186.207673902497
"Hungary",1998,10282900.3895327,2.376420416,3.66896773,-1.292547314,"HUN",-1.54390513947864,191.021261057981
"Hungary",1999,10253099.6098854,2.17631731,3.63120777,-1.45489046,"HUN",-1.66851027803478,190.978854388339
"Hungary",2000,10224099.6089924,2.009234331,3.52747831,-1.518243979,"HUN",-1.75563310228728,193.956453213334
"Hungary",2001,10195999.9996307,2.552103215,4.083483273,-1.531380058,"HUN",-1.60004630063531,166.382451613063
"Hungary",2002,10168099.6089471,2.243775348,3.845170813,-1.601395465,"HUN",-1.71370578609842,174.436364404151
"Hungary",2003,10141499.9990284,2.009654964,3.79265939,-1.783004426,"HUN",-1.88721918711857,174.272368270138
"Hungary",2004,10117200.1960604,2.846323187,4.768094498,-1.921771311,"HUN",-1.67517677428613,139.79971975912
"Hungary",2005,10096000.0006817,2.659072485,4.341818615,-1.68274613,"HUN",-1.63283198658805,150.75046381256
"Hungary",2006,10078500.0002857,2.529029623,4.128610813,-1.59958119,"HUN",-1.63248811613365,156.920212608803
"Hungary",2007,10064099.6088243,2.200786088,3.567432691,-1.366646603,"HUN",-1.62098111952352,180.089093249047
"Hungary",2008,10050700.1959833,2.824129847,4.177642431,-1.353512584,"HUN",-1.47926710947799,154.38101329233
"Hungary",2009,10034999.9996006,2.456144599,3.355404324,-0.899259725,"HUN",-1.36612653017253,188.946339368105
"Hungary",2010,10014599.6088502,2.25668473,3.134582609,-0.877897879,"HUN",-1.38902105302055,200.60145281544
"Hungary",2011,9988849.60815672,2.378324528,3.515239693,-1.136915165,"HUN",-1.47803197404687,177.316345302143
"Hungary",2012,9958330.07716521,2.170443405,2.943081044,-0.772637639,"HUN",-1.35598145521786,208.255955286314
"Hungary",2013,9924509.76553986,2.423669854,3.274537452,-0.850867598,"HUN",-1.3510658227646,188.45820391582
"Hungary",2014,9889540.03928979,2.682628928,3.603739196,-0.921110268,"HUN",-1.34336104397413,170.363560437448
