"year","country","overshoot_day","country_3_code"
1967,"Ireland",232.005934657299,"IRL"
1968,"Ireland",202.260992649954,"IRL"
1969,"Ireland",194.219332016953,"IRL"
1970,"Ireland",185.219801913638,"IRL"
1971,"Ireland",173.976693057414,"IRL"
1972,"Ireland",168.246283160462,"IRL"
1973,"Ireland",164.115280892453,"IRL"
1974,"Ireland",161.210334777185,"IRL"
1975,"Ireland",188.764888078044,"IRL"
1976,"Ireland",170.180434674504,"IRL"
1977,"Ireland",158.023568674761,"IRL"
1978,"Ireland",165.322691917231,"IRL"
1979,"Ireland",140.534260876083,"IRL"
1980,"Ireland",157.69087356128,"IRL"
1981,"Ireland",151.080151636596,"IRL"
1982,"Ireland",155.74685928831,"IRL"
1983,"Ireland",161.161330473874,"IRL"
1984,"Ireland",157.638922595531,"IRL"
1985,"Ireland",145.496214263559,"IRL"
1986,"Ireland",140.75198043874,"IRL"
1987,"Ireland",135.233457223828,"IRL"
1988,"Ireland",138.531147058816,"IRL"
1989,"Ireland",131.673503958528,"IRL"
1990,"Ireland",118.630657439532,"IRL"
1991,"Ireland",116.86673760549,"IRL"
1992,"Ireland",125.506654472943,"IRL"
1993,"Ireland",130.128984683782,"IRL"
1994,"Ireland",117.085445551934,"IRL"
1995,"Ireland",115.29705309135,"IRL"
1996,"Ireland",108.543631471138,"IRL"
1997,"Ireland",119.081267530083,"IRL"
1998,"Ireland",110.343782034089,"IRL"
1999,"Ireland",102.372791513623,"IRL"
2000,"Ireland",105.744569621997,"IRL"
2001,"Ireland",103.68513674284,"IRL"
2002,"Ireland",109.438847798631,"IRL"
2003,"Ireland",116.76853420692,"IRL"
2004,"Ireland",116.074059891005,"IRL"
2005,"Ireland",110.868849254037,"IRL"
2006,"Ireland",101.639428701653,"IRL"
2007,"Ireland",105.127535139128,"IRL"
2008,"Ireland",108.744583901319,"IRL"
2009,"Ireland",124.652101104725,"IRL"
2010,"Ireland",124.898394248252,"IRL"
2011,"Ireland",138.905878478193,"IRL"
2012,"Ireland",136.037017461351,"IRL"
2013,"Ireland",134.080151380948,"IRL"
2014,"Ireland",130.442267995886,"IRL"
