"country","year","population","BiocapPerCap","footprint","deficit","id","ratio","overshoot_day"
"Eritrea",1993,3150810.05661309,2.516422197,0.862628474,1.653793723,"ERI",1.91715634250433,846.695361520052
"Eritrea",1994,3147870.11696447,2.627075403,1.047660793,1.57941461,"ERI",1.50756294403685,692.987852776395
"Eritrea",1995,3164090.08724875,2.570508035,0.952651404,1.617856631,"ERI",1.69826721505894,746.421026442621
"Eritrea",1996,3202600.09709021,2.495043836,0.970641677,1.524402159,"ERI",1.57050963295725,733.700134766516
"Eritrea",1997,3260610.10593721,2.450817886,0.970007115,1.480810771,"ERI",1.52659788778866,727.57324828344
"Eritrea",1998,3337229.98001052,2.543954483,1.086793428,1.457161055,"ERI",1.34078940854812,644.879548251765
"Eritrea",1999,3429659.91385929,2.420221941,0.968446845,1.451775096,"ERI",1.49907577783312,716.078472963099
"Eritrea",2000,3535159.91072188,2.264540291,0.968687016,1.295853275,"ERI",1.33774200541558,706.293343314198
"Eritrea",2001,3655010.0099006,2.235024588,1.021879278,1.21314531,"ERI",1.18717082340351,664.87300660166
"Eritrea",2002,3788530.02738114,2.079604948,0.748573923,1.331031025,"ERI",1.77808904371365,896.020573072345
"Eritrea",2003,3928409.9104553,2.024184115,0.857538039,1.166646076,"ERI",1.36045996795477,770.759704736117
"Eritrea",2004,4064959.96110408,1.951345954,0.831536166,1.119809788,"ERI",1.34667588735163,801.622677262878
"Eritrea",2005,4191270.02170569,1.981412075,0.874285152,1.107126923,"ERI",1.26632232822882,748.647200867635
"Eritrea",2006,4304439.94247394,1.905085496,0.701033272,1.204052224,"ERI",1.71753923815031,924.153652208818
"Eritrea",2007,4406299.80336527,1.895106195,0.693130872,1.201975323,"ERI",1.73412453549539,926.889452151102
"Eritrea",2008,4500640.13579621,1.732216444,0.544962494,1.18725395,"ERI",2.17859749982797,1183.47348099181
"Eritrea",2009,4593549.80349558,1.745231036,0.556581896,1.18864914,"ERI",2.13562305924788,1139.08008791698
"Eritrea",2010,4689660.15707983,1.703996706,0.544843335,1.159153371,"ERI",2.12749869549648,1154.0966430715
"Eritrea",2011,4789569.8227288,1.653207543,0.546040518,1.107167025,"ERI",2.02762806055595,1141.50773883073
"Eritrea",2012,4892229.98481449,1.619076608,0.521356909,1.097719699,"ERI",2.10550528822003,1175.61337567413
"Eritrea",2013,4998819.82750958,1.588155128,0.517214225,1.070940903,"ERI",2.07059460084429,1193.14871073725
"Eritrea",2014,5110439.93907476,1.554005012,0.502791938,1.051213074,"ERI",2.09075187965439,1221.0734520584
