"year","country","overshoot_day","country_3_code"
1993,"Slovakia",280.582888820681,"SVK"
1994,"Slovakia",396.126194268361,"SVK"
1995,"Slovakia",182.140094793963,"SVK"
1996,"Slovakia",161.544060325719,"SVK"
1997,"Slovakia",162.019468664429,"SVK"
1998,"Slovakia",167.812267963684,"SVK"
1999,"Slovakia",191.013546361236,"SVK"
2000,"Slovakia",182.506588207385,"SVK"
2001,"Slovakia",158.619805260405,"SVK"
2002,"Slovakia",170.14761564942,"SVK"
2003,"Slovakia",167.442519676007,"SVK"
2004,"Slovakia",145.889728027501,"SVK"
2005,"Slovakia",138.265894965166,"SVK"
2006,"Slovakia",140.801632666883,"SVK"
2007,"Slovakia",123.529197176483,"SVK"
2008,"Slovakia",116.856911519423,"SVK"
2009,"Slovakia",138.844943337904,"SVK"
2010,"Slovakia",137.39649600348,"SVK"
2011,"Slovakia",119.878018119375,"SVK"
2012,"Slovakia",145.765191019004,"SVK"
2013,"Slovakia",138.35786999278,"SVK"
2014,"Slovakia",146.332861585746,"SVK"
