"year","country","overshoot_day","country_3_code"
1981,"Brunei Darussalam",272.362549226881,"BRN"
1982,"Brunei Darussalam",216.303618946717,"BRN"
1983,"Brunei Darussalam",203.491418751324,"BRN"
1984,"Brunei Darussalam",155.754109367714,"BRN"
1985,"Brunei Darussalam",165.731141199164,"BRN"
1986,"Brunei Darussalam",224.21004370123,"BRN"
1987,"Brunei Darussalam",198.09885008884,"BRN"
1988,"Brunei Darussalam",247.97102033436,"BRN"
1989,"Brunei Darussalam",203.207667453756,"BRN"
1990,"Brunei Darussalam",188.497066234232,"BRN"
1991,"Brunei Darussalam",192.42256288028,"BRN"
1992,"Brunei Darussalam",222.786832961148,"BRN"
1993,"Brunei Darussalam",227.50722343052,"BRN"
1994,"Brunei Darussalam",182.923331664235,"BRN"
1995,"Brunei Darussalam",142.98724046365,"BRN"
1996,"Brunei Darussalam",143.671551949336,"BRN"
1997,"Brunei Darussalam",140.411623808875,"BRN"
1998,"Brunei Darussalam",111.566478018252,"BRN"
1999,"Brunei Darussalam",129.645912741094,"BRN"
2000,"Brunei Darussalam",146.558134125471,"BRN"
2001,"Brunei Darussalam",186.443631216564,"BRN"
2002,"Brunei Darussalam",186.111775029077,"BRN"
2003,"Brunei Darussalam",156.218676463787,"BRN"
2004,"Brunei Darussalam",123.055669448985,"BRN"
2005,"Brunei Darussalam",150.95883743303,"BRN"
2006,"Brunei Darussalam",116.799120787665,"BRN"
2007,"Brunei Darussalam",125.777539163189,"BRN"
2008,"Brunei Darussalam",119.281138591488,"BRN"
2009,"Brunei Darussalam",132.974011853054,"BRN"
2010,"Brunei Darussalam",132.633605837167,"BRN"
2011,"Brunei Darussalam",119.351575318389,"BRN"
2012,"Brunei Darussalam",121.44397707352,"BRN"
2013,"Brunei Darussalam",117.047084340815,"BRN"
2014,"Brunei Darussalam",110.712663069921,"BRN"
