"year","country","overshoot_day","country_3_code"
1961,"Burkina Faso",1034.44323939028,"BFA"
1962,"Burkina Faso",992.505130284509,"BFA"
1963,"Burkina Faso",949.187460349172,"BFA"
1964,"Burkina Faso",900.96844016852,"BFA"
1965,"Burkina Faso",873.747629448502,"BFA"
1966,"Burkina Faso",790.227257406551,"BFA"
1967,"Burkina Faso",763.268997231342,"BFA"
1968,"Burkina Faso",762.595413629248,"BFA"
1969,"Burkina Faso",738.141824790121,"BFA"
1970,"Burkina Faso",717.026555404516,"BFA"
1971,"Burkina Faso",747.582670663612,"BFA"
1972,"Burkina Faso",733.617873086171,"BFA"
1973,"Burkina Faso",755.703769241021,"BFA"
1974,"Burkina Faso",722.376898799858,"BFA"
1975,"Burkina Faso",691.549023110924,"BFA"
1976,"Burkina Faso",700.763689192766,"BFA"
1977,"Burkina Faso",668.714470023548,"BFA"
1978,"Burkina Faso",662.61692710075,"BFA"
1979,"Burkina Faso",665.027690561461,"BFA"
1980,"Burkina Faso",678.32515076058,"BFA"
1981,"Burkina Faso",649.479239248756,"BFA"
1982,"Burkina Faso",634.636095331276,"BFA"
1983,"Burkina Faso",646.516386972993,"BFA"
1984,"Burkina Faso",650.850481909478,"BFA"
1985,"Burkina Faso",576.099972357969,"BFA"
1986,"Burkina Faso",564.350873300443,"BFA"
1987,"Burkina Faso",585.093967244461,"BFA"
1988,"Burkina Faso",552.209776836373,"BFA"
1989,"Burkina Faso",578.54569115972,"BFA"
1990,"Burkina Faso",629.954493195009,"BFA"
1991,"Burkina Faso",541.085722959866,"BFA"
1992,"Burkina Faso",528.903627547828,"BFA"
1993,"Burkina Faso",528.229381676857,"BFA"
1994,"Burkina Faso",570.759158061899,"BFA"
1995,"Burkina Faso",560.200174917195,"BFA"
1996,"Burkina Faso",532.362905561892,"BFA"
1997,"Burkina Faso",578.706473453917,"BFA"
1998,"Burkina Faso",523.637437584909,"BFA"
1999,"Burkina Faso",579.557257702158,"BFA"
2000,"Burkina Faso",711.865536002016,"BFA"
2001,"Burkina Faso",594.507735254715,"BFA"
2002,"Burkina Faso",621.59053742833,"BFA"
2003,"Burkina Faso",553.132673613158,"BFA"
2004,"Burkina Faso",634.120253965661,"BFA"
2005,"Burkina Faso",513.306883646952,"BFA"
2006,"Burkina Faso",506.53231885736,"BFA"
2007,"Burkina Faso",582.000643579146,"BFA"
2008,"Burkina Faso",476.344452006392,"BFA"
2009,"Burkina Faso",525.664426057461,"BFA"
2010,"Burkina Faso",482.053926579471,"BFA"
2011,"Burkina Faso",526.136251019117,"BFA"
2012,"Burkina Faso",496.116716916948,"BFA"
2013,"Burkina Faso",494.074470825076,"BFA"
2014,"Burkina Faso",468.081141986487,"BFA"
