"year","country","overshoot_day","country_3_code"
1961,"Viet Nam",1781.09871358558,"VNM"
1962,"Viet Nam",1675.21540920924,"VNM"
1963,"Viet Nam",1689.39133944131,"VNM"
1964,"Viet Nam",1637.37049358719,"VNM"
1965,"Viet Nam",1595.73926524852,"VNM"
1966,"Viet Nam",1491.23735255293,"VNM"
1967,"Viet Nam",1419.79358982701,"VNM"
1968,"Viet Nam",1430.54823126542,"VNM"
1969,"Viet Nam",1325.77976645131,"VNM"
1970,"Viet Nam",1266.92576669127,"VNM"
1971,"Viet Nam",1320.06429890754,"VNM"
1972,"Viet Nam",1290.65984730296,"VNM"
1973,"Viet Nam",1274.4663882888,"VNM"
1974,"Viet Nam",1323.12021599529,"VNM"
1975,"Viet Nam",1371.160445349,"VNM"
1976,"Viet Nam",1337.85851144779,"VNM"
1977,"Viet Nam",1332.78916768908,"VNM"
1978,"Viet Nam",1315.89834444565,"VNM"
1979,"Viet Nam",1213.31840803234,"VNM"
1980,"Viet Nam",1232.39528734574,"VNM"
1981,"Viet Nam",1217.09722509025,"VNM"
1982,"Viet Nam",1159.12615699767,"VNM"
1983,"Viet Nam",1151.03166866523,"VNM"
1984,"Viet Nam",1111.74813070135,"VNM"
1985,"Viet Nam",1096.34446448676,"VNM"
1986,"Viet Nam",1046.19580204363,"VNM"
1987,"Viet Nam",1020.35259580024,"VNM"
1988,"Viet Nam",1011.53634927249,"VNM"
1989,"Viet Nam",1038.98611453463,"VNM"
1990,"Viet Nam",1059.65148766129,"VNM"
1991,"Viet Nam",1027.45415193254,"VNM"
1992,"Viet Nam",1012.90294250326,"VNM"
1993,"Viet Nam",955.748985660552,"VNM"
1994,"Viet Nam",928.236471594127,"VNM"
1995,"Viet Nam",851.978328773066,"VNM"
1996,"Viet Nam",827.921532598658,"VNM"
1997,"Viet Nam",789.273705999983,"VNM"
1998,"Viet Nam",747.072853303024,"VNM"
1999,"Viet Nam",742.696277074637,"VNM"
2000,"Viet Nam",688.706233028299,"VNM"
2001,"Viet Nam",673.776022857886,"VNM"
2002,"Viet Nam",597.749391244685,"VNM"
2003,"Viet Nam",582.392807963646,"VNM"
2004,"Viet Nam",530.451529109206,"VNM"
2005,"Viet Nam",515.860970064612,"VNM"
2006,"Viet Nam",480.906365735942,"VNM"
2007,"Viet Nam",439.3148737534,"VNM"
2008,"Viet Nam",419.934390517352,"VNM"
2009,"Viet Nam",403.108431611,"VNM"
2010,"Viet Nam",370.131942186145,"VNM"
2011,"Viet Nam",375.369769693546,"VNM"
2012,"Viet Nam",380.198250611585,"VNM"
2013,"Viet Nam",361.807244683832,"VNM"
2014,"Viet Nam",354.048471828707,"VNM"
