country,year,population,BiocapPerCap,footprint,deficit,id,ratio,overshoot_day
Myanmar,1961,21961599.6164601,2.838009853,0.594412188,2.243597665,MMR,4.774481159707019,1919.2619047943501
Myanmar,1962,22446699.215209,2.829254718,0.625104492,2.204150226,MMR,4.5260507963068575,1801.5023508549373
Myanmar,1963,22947300.782983,2.763365973,0.617525171,2.145840802,MMR,4.474903971530231,1788.7276756397957
Myanmar,1964,23471199.2126074,2.714802882,0.673644152,2.04115873,MMR,4.030024870695836,1615.8058087488914
Myanmar,1965,24023599.6163581,2.658912621,0.642003911,2.01690871,MMR,4.141583283216816,1666.0885473982325
Myanmar,1966,24606900.4035502,2.552083899,0.595909032,1.956174867,MMR,4.2826738646336935,1778.7033740050913
Myanmar,1967,25218400.3924218,2.515103498,0.665614326,1.849489172,MMR,3.7786199905861397,1567.5632614563722
Myanmar,1968,25853199.2267877,2.479911566,0.694496451,1.785415115,MMR,3.5708049932577057,1475.2550808103426
Myanmar,1969,26504199.2237234,2.413797789,0.666276956,1.747520833,MMR,3.622814219911538,1508.7111648233395
Myanmar,1970,27165999.9874405,2.355984235,0.673434563,1.682549672,MMR,3.498460340469587,1470.698862116678
Myanmar,1971,27836599.6127128,2.33169998,0.68704574,1.64465424,MMR,3.3938062344324402,1424.7980693569584
Myanmar,1972,28517300.7711113,2.257163575,0.658480534,1.598683041,MMR,3.427836617788985,1450.9358021535945
Myanmar,1973,29209699.2022237,2.213706432,0.661357981,1.552348451,MMR,3.3472135061494677,1432.682110619362
Myanmar,1974,29916800.7843655,2.172407499,0.674526311,1.497881188,MMR,3.220641656226006,1369.9212569176323
Myanmar,1975,30640599.6024512,2.121387284,0.662995822,1.458391462,MMR,3.1996994249435664,1371.3624553277714
Myanmar,1976,31379300.787446,2.097882552,0.678190369,1.419692183,MMR,3.0933533562256263,1326.389941077019
Myanmar,1977,32130699.2402486,2.041322007,0.663185523,1.378136484,MMR,3.0780558531511923,1333.9455237109376
Myanmar,1978,32895699.1992247,2.042900974,0.725355524,1.31754545,MMR,2.816413427622731,1215.8202421019762
Myanmar,1979,33675800.7794308,2.016901415,0.724220057,1.292681358,MMR,2.7849287944369396,1194.3213684417208
Myanmar,1980,34470699.2169801,1.999866734,0.750672874,1.24919386,MMR,2.66409874394027,1132.0386834998308
Myanmar,1981,35279898.414194,1.986766308,0.765972364,1.220793944,MMR,2.59378315719992,1100.850569942207
Myanmar,1982,36098898.4245344,1.990233964,0.799059463,1.191174501,MMR,2.490720603409383,1047.5463767654348
Myanmar,1983,36918000.0043949,1.933888611,0.760878992,1.173009619,MMR,2.5416506566747143,1073.7533565192364
Myanmar,1984,37724601.5756152,1.918418322,0.776946798,1.141471524,MMR,2.4691759075396154,1051.3552028015304
Myanmar,1985,38508800.7711517,1.904992751,0.799419378,1.105573373,MMR,2.382970378252016,1011.6779454814332
Myanmar,1986,39269101.5661865,1.869573497,0.796308041,1.073265456,MMR,2.347801981142975,1001.0337621937742
Myanmar,1987,40005398.4347969,1.823105096,0.756676732,1.066428364,MMR,2.409358052124507,1036.4535956175207
Myanmar,1988,40711199.2210587,1.738212588,0.707193702,1.031018886,MMR,2.4579016894522674,1079.7043338409264
Myanmar,1989,41379601.5912743,1.696376385,0.676314304,1.020062081,MMR,2.5082663193725163,1126.705411618533
Myanmar,1990,42007300.7657242,1.691594154,0.80608394,0.885510214,MMR,2.0985336017752,942.8396504755895
Myanmar,1991,42587999.9887148,1.642406021,0.777304219,0.865101802,MMR,2.1129514287971167,954.563020262852
Myanmar,1992,43126300.8068355,1.694363432,0.828342626,0.866020806,MMR,2.045486287919998,896.4815863569011
Myanmar,1993,43642300.8000094,1.704144088,0.831193651,0.872950437,MMR,2.0502370145490754,878.716416720916
Myanmar,1994,44164101.5493938,1.72200135,0.86502023,0.85698112,MMR,1.9907065176050223,839.3054962531511
Myanmar,1995,44710898.4531668,1.701799633,0.879985935,0.821813698,MMR,1.9338942021684666,808.0573061795649
Myanmar,1996,45290898.4491323,1.712096927,0.925262444,0.786834483,MMR,1.8503906891709854,769.6843037175183
Myanmar,1997,45896000.0068587,1.657599419,0.882971539,0.77462788,MMR,1.8772966284868764,799.2910491505106
Myanmar,1998,46509601.5786389,1.642449112,0.891643533,0.750805579,MMR,1.8420468606567535,786.0213603699235
Myanmar,1999,47106898.4588954,1.702628768,1.027638594,0.674990174,MMR,1.656836138697009,674.8324806892228
Myanmar,2000,47669800.7975553,1.731599033,1.062852016,0.668747017,MMR,1.629200518981006,643.7182033387527
Myanmar,2001,48195699.201284,1.753007273,1.078158432,0.674848841,MMR,1.625927386921996,630.1671095592262
Myanmar,2002,48689999.9928285,1.790829057,1.111338513,0.679490544,MMR,1.6114163776383164,603.5403388481548
Myanmar,2003,49152000.0105874,1.784088133,1.177245793,0.60684234,MMR,1.5154763176899846,561.4424240715066
Myanmar,2004,49582800.7998819,1.859514422,1.275006759,0.584507663,MMR,1.4584349040334528,522.8037018194726
Myanmar,2005,49984699.209033,1.877956088,1.32625758,0.551698508,MMR,1.4159813975806812,493.51737380430467
Myanmar,2006,50355601.5517786,1.972550853,1.408762047,0.563788806,MMR,1.4002016309355305,459.8807211686572
Myanmar,2007,50698800.7646084,2.006726457,1.438243661,0.568482796,MMR,1.3952617765681852,446.69461800527966
Myanmar,2008,51030000.0126915,2.069451286,1.468699312,0.600751974,MMR,1.409036751089893,439.1291443285906
Myanmar,2009,51369699.2267199,2.05981787,1.499019427,0.560798443,MMR,1.3741102149845426,422.93739466280425
