country,year,overshoot_day
Vanuatu,2014,227.061100735726
New Zealand,1961,1403.2800350667401
New Zealand,1962,1426.5722814315
New Zealand,1963,1411.5078372099999
New Zealand,1964,1271.2777416077799
New Zealand,1965,1195.83231152237
New Zealand,1966,1192.0369546767399
New Zealand,1967,1062.57186125916
New Zealand,1968,1178.2352546577699
New Zealand,1969,1224.8620064859899
New Zealand,1970,1163.72318296967
New Zealand,1971,1209.8861955508501
New Zealand,1972,1142.1251222460101
New Zealand,1973,983.444054017285
New Zealand,1974,856.88771591509897
New Zealand,1975,908.90553299715498
New Zealand,1976,995.96265482128604
New Zealand,1977,1007.83465602013
New Zealand,1978,998.57998857682696
New Zealand,1979,1131.4637505870401
New Zealand,1980,1053.3843730634401
New Zealand,1981,1104.0711943383301
New Zealand,1982,965.11681285661598
New Zealand,1983,1159.2519992504399
New Zealand,1984,1062.2680724844699
New Zealand,1985,1090.7251180693399
New Zealand,1986,989.47699212446605
New Zealand,1987,1114.3942286235299
New Zealand,1988,1082.3881439818499
New Zealand,1989,1176.40250207798
New Zealand,1990,831.90123058992401
New Zealand,1991,948.10178335787896
New Zealand,1992,1000.49924646053
New Zealand,1993,932.25618137900005
New Zealand,1994,909.95465488510797
New Zealand,1995,821.96064580084703
New Zealand,1996,906.18110109261204
New Zealand,1997,723.62074065175602
New Zealand,1998,768.96579436559603
New Zealand,1999,670.95223119128298
New Zealand,2000,752.39858830584103
New Zealand,2001,716.22527295648399
New Zealand,2002,685.51505790660997
New Zealand,2003,645.40152562848402
New Zealand,2004,706.16871704028904
New Zealand,2005,663.71356500521404
New Zealand,2006,686.75599783008897
New Zealand,2007,653.48667425224096
New Zealand,2008,665.65843175709699
New Zealand,2009,783.57970331483796
New Zealand,2010,700.14261425670895
New Zealand,2011,613.10120027423602
New Zealand,2012,698.93562344475697
New Zealand,2013,705.41130380619802
