"year","country","overshoot_day","country_3_code"
1992,"Moldova",308.871532224545,"MDA"
1993,"Moldova",279.731046178908,"MDA"
1994,"Moldova",381.669780383751,"MDA"
1995,"Moldova",353.134205526785,"MDA"
1996,"Moldova",390.491513506409,"MDA"
1997,"Moldova",361.902238035947,"MDA"
1998,"Moldova",402.262543539836,"MDA"
1999,"Moldova",477.712757296025,"MDA"
2000,"Moldova",481.43987916366,"MDA"
2001,"Moldova",404.428094603255,"MDA"
2002,"Moldova",402.490369355863,"MDA"
2003,"Moldova",376.421517770895,"MDA"
2004,"Moldova",351.476511686226,"MDA"
2005,"Moldova",333.425622971761,"MDA"
2006,"Moldova",346.682525651968,"MDA"
2007,"Moldova",387.610012879748,"MDA"
2008,"Moldova",292.415738604461,"MDA"
2009,"Moldova",395.484014132947,"MDA"
2010,"Moldova",341.860186364214,"MDA"
2011,"Moldova",354.707017981476,"MDA"
2012,"Moldova",366.199517795836,"MDA"
2013,"Moldova",341.417072871786,"MDA"
2014,"Moldova",318.538423266861,"MDA"
