"year","country","overshoot_day","country_3_code"
1961,"Sudan (former)",637.883964093566,""
1962,"Sudan (former)",655.826642419316,""
1963,"Sudan (former)",628.337942903285,""
1964,"Sudan (former)",588.035537549623,""
1965,"Sudan (former)",593.554262799351,""
1966,"Sudan (former)",576.43668188694,""
1967,"Sudan (former)",510.253814603899,""
1968,"Sudan (former)",510.315287477946,""
1969,"Sudan (former)",499.031274097886,""
1970,"Sudan (former)",478.783377813393,""
1971,"Sudan (former)",478.786236318632,""
1972,"Sudan (former)",460.686030405229,""
1973,"Sudan (former)",459.184551228005,""
1974,"Sudan (former)",437.225223934661,""
1975,"Sudan (former)",430.552669178522,""
1976,"Sudan (former)",452.717238361438,""
1977,"Sudan (former)",446.828963587323,""
1978,"Sudan (former)",446.239658861065,""
1979,"Sudan (former)",437.004674259471,""
1980,"Sudan (former)",421.655164329757,""
1981,"Sudan (former)",406.505714782069,""
1982,"Sudan (former)",426.389243210362,""
1983,"Sudan (former)",421.558818611345,""
1984,"Sudan (former)",445.893757672201,""
1985,"Sudan (former)",412.621689685613,""
1986,"Sudan (former)",443.241122756799,""
1987,"Sudan (former)",473.824283103863,""
1988,"Sudan (former)",439.972472354411,""
1989,"Sudan (former)",472.598611938493,""
1990,"Sudan (former)",467.031078273023,""
1991,"Sudan (former)",420.272291815494,""
1992,"Sudan (former)",386.071952086915,""
1993,"Sudan (former)",402.379987970749,""
1994,"Sudan (former)",362.022013813465,""
1995,"Sudan (former)",366.920565814358,""
1996,"Sudan (former)",357.467562543523,""
1997,"Sudan (former)",360.089637370191,""
1998,"Sudan (former)",354.207451797146,""
1999,"Sudan (former)",353.425029717872,""
2000,"Sudan (former)",347.788629545049,""
2001,"Sudan (former)",337.585947471673,""
2002,"Sudan (former)",337.975454654331,""
2003,"Sudan (former)",327.078114997319,""
2004,"Sudan (former)",336.480576856077,""
2005,"Sudan (former)",318.83780155716,""
2006,"Sudan (former)",318.133810270281,""
2007,"Sudan (former)",330.95352956433,""
2008,"Sudan (former)",340.079924072779,""
2009,"Sudan (former)",405.421444515089,""
2010,"Sudan (former)",423.173395462226,""
