"year","country","overshoot_day","country_3_code"
1961,"Lao People's Democratic Republic",731.012219155037,"LAO"
1962,"Lao People's Democratic Republic",717.356607262024,"LAO"
1963,"Lao People's Democratic Republic",708.561481050031,"LAO"
1964,"Lao People's Democratic Republic",671.084119965642,"LAO"
1965,"Lao People's Democratic Republic",650.159583246138,"LAO"
1966,"Lao People's Democratic Republic",628.799723963564,"LAO"
1967,"Lao People's Democratic Republic",600.936765902209,"LAO"
1968,"Lao People's Democratic Republic",629.076891809001,"LAO"
1969,"Lao People's Democratic Republic",607.151582113446,"LAO"
1970,"Lao People's Democratic Republic",588.684706870768,"LAO"
1971,"Lao People's Democratic Republic",617.980970286129,"LAO"
1972,"Lao People's Democratic Republic",611.326259237668,"LAO"
1973,"Lao People's Democratic Republic",618.408695843608,"LAO"
1974,"Lao People's Democratic Republic",650.925942504629,"LAO"
1975,"Lao People's Democratic Republic",678.853204678906,"LAO"
1976,"Lao People's Democratic Republic",686.26075477368,"LAO"
1977,"Lao People's Democratic Republic",657.149734760072,"LAO"
1978,"Lao People's Democratic Republic",638.716613352025,"LAO"
1979,"Lao People's Democratic Republic",615.775717556932,"LAO"
1980,"Lao People's Democratic Republic",608.47783216404,"LAO"
1981,"Lao People's Democratic Republic",603.259653674001,"LAO"
1982,"Lao People's Democratic Republic",607.950994379653,"LAO"
1983,"Lao People's Democratic Republic",598.813152117555,"LAO"
1984,"Lao People's Democratic Republic",593.796847777533,"LAO"
1985,"Lao People's Democratic Republic",586.311524995121,"LAO"
1986,"Lao People's Democratic Republic",580.36313247249,"LAO"
1987,"Lao People's Democratic Republic",600.605970037145,"LAO"
1988,"Lao People's Democratic Republic",635.414219842999,"LAO"
1989,"Lao People's Democratic Republic",621.083744845857,"LAO"
1990,"Lao People's Democratic Republic",594.692691448617,"LAO"
1991,"Lao People's Democratic Republic",612.525274057287,"LAO"
1992,"Lao People's Democratic Republic",632.672141569177,"LAO"
1993,"Lao People's Democratic Republic",646.569182360797,"LAO"
1994,"Lao People's Democratic Republic",613.400758928579,"LAO"
1995,"Lao People's Democratic Republic",613.187614866243,"LAO"
1996,"Lao People's Democratic Republic",629.488866812679,"LAO"
1997,"Lao People's Democratic Republic",583.328393660824,"LAO"
1998,"Lao People's Democratic Republic",566.651351694751,"LAO"
1999,"Lao People's Democratic Republic",531.613202807344,"LAO"
2000,"Lao People's Democratic Republic",550.705583287276,"LAO"
2001,"Lao People's Democratic Republic",543.583892013315,"LAO"
2002,"Lao People's Democratic Republic",516.051008368993,"LAO"
2003,"Lao People's Democratic Republic",535.134281796908,"LAO"
2004,"Lao People's Democratic Republic",527.177269024934,"LAO"
2005,"Lao People's Democratic Republic",512.687779417392,"LAO"
2006,"Lao People's Democratic Republic",500.717603694178,"LAO"
2007,"Lao People's Democratic Republic",517.018403117975,"LAO"
2008,"Lao People's Democratic Republic",515.209836920217,"LAO"
2009,"Lao People's Democratic Republic",485.085081190499,"LAO"
2010,"Lao People's Democratic Republic",457.88515154463,"LAO"
2011,"Lao People's Democratic Republic",459.372157332981,"LAO"
2012,"Lao People's Democratic Republic",438.818987635907,"LAO"
2013,"Lao People's Democratic Republic",370.472936214468,"LAO"
2014,"Lao People's Democratic Republic",344.13982972789,"LAO"
