"year","country","overshoot_day","country_3_code"
1961,"Italy",470.375620662548,"ITA"
1962,"Italy",437.650677840823,"ITA"
1963,"Italy",382.133652287921,"ITA"
1964,"Italy",378.936521690578,"ITA"
1965,"Italy",358.183025666038,"ITA"
1966,"Italy",326.343089548723,"ITA"
1967,"Italy",296.932343957938,"ITA"
1968,"Italy",281.351251104551,"ITA"
1969,"Italy",254.955888497003,"ITA"
1970,"Italy",234.237014420121,"ITA"
1971,"Italy",232.61464768913,"ITA"
1972,"Italy",215.748888328378,"ITA"
1973,"Italy",202.115467572189,"ITA"
1974,"Italy",208.359857445782,"ITA"
1975,"Italy",218.838819088185,"ITA"
1976,"Italy",200.412687047779,"ITA"
1977,"Italy",208.152499037331,"ITA"
1978,"Italy",201.334316626924,"ITA"
1979,"Italy",183.069354090869,"ITA"
1980,"Italy",179.391733277587,"ITA"
1981,"Italy",191.368916227837,"ITA"
1982,"Italy",194.673158452733,"ITA"
1983,"Italy",188.353693196701,"ITA"
1984,"Italy",183.754010060601,"ITA"
1985,"Italy",174.339553033573,"ITA"
1986,"Italy",168.449841625344,"ITA"
1987,"Italy",157.330886002028,"ITA"
1988,"Italy",155.359881283992,"ITA"
1989,"Italy",147.461765803176,"ITA"
1990,"Italy",145.30116233601,"ITA"
1991,"Italy",135.662282246424,"ITA"
1992,"Italy",139.548383331807,"ITA"
1993,"Italy",145.413917827881,"ITA"
1994,"Italy",139.155480200395,"ITA"
1995,"Italy",134.593939128888,"ITA"
1996,"Italy",140.166227769406,"ITA"
1997,"Italy",132.986823287266,"ITA"
1998,"Italy",127.479411852664,"ITA"
1999,"Italy",124.806207087124,"ITA"
2000,"Italy",120.780826943807,"ITA"
2001,"Italy",123.198326269648,"ITA"
2002,"Italy",120.395047729352,"ITA"
2003,"Italy",115.918597922586,"ITA"
2004,"Italy",113.781072504595,"ITA"
2005,"Italy",112.58168947664,"ITA"
2006,"Italy",110.507682734041,"ITA"
2007,"Italy",111.116709968418,"ITA"
2008,"Italy",118.708014198499,"ITA"
2009,"Italy",125.782796438062,"ITA"
2010,"Italy",117.919880084461,"ITA"
2011,"Italy",120.996087454462,"ITA"
2012,"Italy",132.767014281306,"ITA"
2013,"Italy",139.721382610142,"ITA"
2014,"Italy",143.040644095375,"ITA"
