"year","country","overshoot_day","country_3_code"
1961,"Somalia",442.745874391903,"SOM"
1962,"Somalia",445.366633246539,"SOM"
1963,"Somalia",445.483216003885,"SOM"
1964,"Somalia",445.916359740132,"SOM"
1965,"Somalia",447.345575015614,"SOM"
1966,"Somalia",448.294861070915,"SOM"
1967,"Somalia",449.935046218343,"SOM"
1968,"Somalia",449.874747183827,"SOM"
1969,"Somalia",456.931112196864,"SOM"
1970,"Somalia",447.494679312655,"SOM"
1971,"Somalia",449.828029685957,"SOM"
1972,"Somalia",437.883410352417,"SOM"
1973,"Somalia",435.325539603715,"SOM"
1974,"Somalia",424.581584400742,"SOM"
1975,"Somalia",431.062132387328,"SOM"
1976,"Somalia",462.800376229414,"SOM"
1977,"Somalia",479.936532556419,"SOM"
1978,"Somalia",533.289535674009,"SOM"
1979,"Somalia",562.626965685577,"SOM"
1980,"Somalia",574.847388083867,"SOM"
1981,"Somalia",563.08585065067,"SOM"
1982,"Somalia",549.96710064431,"SOM"
1983,"Somalia",529.639350952166,"SOM"
1984,"Somalia",500.06653851495,"SOM"
1985,"Somalia",488.882585811375,"SOM"
1986,"Somalia",484.762687629337,"SOM"
1987,"Somalia",478.401982031257,"SOM"
1988,"Somalia",466.949948197907,"SOM"
1989,"Somalia",463.83930732843,"SOM"
1990,"Somalia",478.403416583286,"SOM"
1991,"Somalia",483.653053677089,"SOM"
1992,"Somalia",481.566862261797,"SOM"
1993,"Somalia",471.833157775146,"SOM"
1994,"Somalia",456.86525024652,"SOM"
1995,"Somalia",478.15179737454,"SOM"
1996,"Somalia",479.066390304086,"SOM"
1997,"Somalia",490.285879735331,"SOM"
1998,"Somalia",472.489089594654,"SOM"
1999,"Somalia",477.483928405273,"SOM"
2000,"Somalia",472.062609454865,"SOM"
2001,"Somalia",461.992291002114,"SOM"
2002,"Somalia",466.297024818104,"SOM"
2003,"Somalia",465.779597054854,"SOM"
2004,"Somalia",478.960582618806,"SOM"
2005,"Somalia",477.318906346645,"SOM"
2006,"Somalia",477.869668386585,"SOM"
2007,"Somalia",497.943920642007,"SOM"
2008,"Somalia",476.106144662199,"SOM"
2009,"Somalia",473.281766834805,"SOM"
2010,"Somalia",481.590619797505,"SOM"
2011,"Somalia",507.843193678571,"SOM"
2012,"Somalia",499.474624100437,"SOM"
2013,"Somalia",491.99420088306,"SOM"
2014,"Somalia",507.869800653719,"SOM"
