"year","country","overshoot_day","country_3_code"
1961,"Yugoslav SFR",530.031527523893,"YUG"
1962,"Yugoslav SFR",523.556335520616,"YUG"
1963,"Yugoslav SFR",467.344457982063,"YUG"
1964,"Yugoslav SFR",436.127056978758,"YUG"
1965,"Yugoslav SFR",434.84295174017,"YUG"
1966,"Yugoslav SFR",404.327820308977,"YUG"
1967,"Yugoslav SFR",416.152471823942,"YUG"
1968,"Yugoslav SFR",424.914330535247,"YUG"
1969,"Yugoslav SFR",394.059778595993,"YUG"
1970,"Yugoslav SFR",346.697450011834,"YUG"
1971,"Yugoslav SFR",312.878230671781,"YUG"
1972,"Yugoslav SFR",333.118757904439,"YUG"
1973,"Yugoslav SFR",313.817404348259,"YUG"
1974,"Yugoslav SFR",270.595840569132,"YUG"
1975,"Yugoslav SFR",290.425802996917,"YUG"
1976,"Yugoslav SFR",289.809360181752,"YUG"
1977,"Yugoslav SFR",263.524508964641,"YUG"
1978,"Yugoslav SFR",270.98877935055,"YUG"
1979,"Yugoslav SFR",252.364514922448,"YUG"
1980,"Yugoslav SFR",255.376884773707,"YUG"
1981,"Yugoslav SFR",249.622283842688,"YUG"
1982,"Yugoslav SFR",237.250930359744,"YUG"
1983,"Yugoslav SFR",233.209221806383,"YUG"
1984,"Yugoslav SFR",239.187550195927,"YUG"
1985,"Yugoslav SFR",235.092088499226,"YUG"
1986,"Yugoslav SFR",217.223952894987,"YUG"
1987,"Yugoslav SFR",234.485519381166,"YUG"
1988,"Yugoslav SFR",222.500559282979,"YUG"
1989,"Yugoslav SFR",219.197796623246,"YUG"
1990,"Yugoslav SFR",209.04632703729,"YUG"
1991,"Yugoslav SFR",240.167195170722,"YUG"
