"year","country","overshoot_day","country_3_code"
1961,"Sao Tome and Principe",1615.35811640437,"STP"
1962,"Sao Tome and Principe",1593.2619883086,"STP"
1963,"Sao Tome and Principe",1632.42471242137,"STP"
1964,"Sao Tome and Principe",1227.42687134234,"STP"
1965,"Sao Tome and Principe",1260.31031003803,"STP"
1966,"Sao Tome and Principe",1191.19486966445,"STP"
1967,"Sao Tome and Principe",1304.24089640918,"STP"
1968,"Sao Tome and Principe",1267.52860943562,"STP"
1969,"Sao Tome and Principe",1099.18531900735,"STP"
1970,"Sao Tome and Principe",1170.41231375316,"STP"
1971,"Sao Tome and Principe",1072.36971670662,"STP"
1972,"Sao Tome and Principe",1403.74530058001,"STP"
1973,"Sao Tome and Principe",1241.94556030796,"STP"
1974,"Sao Tome and Principe",1134.65766447257,"STP"
1975,"Sao Tome and Principe",952.28429601428,"STP"
1976,"Sao Tome and Principe",995.679209062062,"STP"
1977,"Sao Tome and Principe",1074.03621364479,"STP"
1978,"Sao Tome and Principe",935.429266962217,"STP"
1979,"Sao Tome and Principe",1020.98716923508,"STP"
1980,"Sao Tome and Principe",933.991688565294,"STP"
1981,"Sao Tome and Principe",694.585807245371,"STP"
1982,"Sao Tome and Principe",734.843741666954,"STP"
1983,"Sao Tome and Principe",649.07077831479,"STP"
1984,"Sao Tome and Principe",690.85256227605,"STP"
1985,"Sao Tome and Principe",671.403691253368,"STP"
1986,"Sao Tome and Principe",762.661009789022,"STP"
1987,"Sao Tome and Principe",662.634390474534,"STP"
1988,"Sao Tome and Principe",677.450308939191,"STP"
1989,"Sao Tome and Principe",563.270802420486,"STP"
1990,"Sao Tome and Principe",644.388602094955,"STP"
1991,"Sao Tome and Principe",685.311730018428,"STP"
1992,"Sao Tome and Principe",646.992154627766,"STP"
1993,"Sao Tome and Principe",587.862894454573,"STP"
1994,"Sao Tome and Principe",558.776054474948,"STP"
1995,"Sao Tome and Principe",585.858498731541,"STP"
1996,"Sao Tome and Principe",566.626181356583,"STP"
1997,"Sao Tome and Principe",560.259486045996,"STP"
1998,"Sao Tome and Principe",507.981751283331,"STP"
1999,"Sao Tome and Principe",513.565489181443,"STP"
2000,"Sao Tome and Principe",521.212713209072,"STP"
2001,"Sao Tome and Principe",469.696320370621,"STP"
2002,"Sao Tome and Principe",462.010583383989,"STP"
2003,"Sao Tome and Principe",440.734218337778,"STP"
2004,"Sao Tome and Principe",439.37404879073,"STP"
2005,"Sao Tome and Principe",454.664759981555,"STP"
2006,"Sao Tome and Principe",437.882855029455,"STP"
2007,"Sao Tome and Principe",403.982630279451,"STP"
2008,"Sao Tome and Principe",396.705018648149,"STP"
2009,"Sao Tome and Principe",380.100091195885,"STP"
2010,"Sao Tome and Principe",379.260872980799,"STP"
2011,"Sao Tome and Principe",371.911098090866,"STP"
2012,"Sao Tome and Principe",375.855268443056,"STP"
2013,"Sao Tome and Principe",356.869983354013,"STP"
2014,"Sao Tome and Principe",343.795976343082,"STP"
