"year","country","overshoot_day","country_3_code"
1961,"Korea, Republic of",1453.06879755162,"KOR"
1962,"Korea, Republic of",1424.51627381644,"KOR"
1963,"Korea, Republic of",1245.74279382255,"KOR"
1964,"Korea, Republic of",1225.03950107802,"KOR"
1965,"Korea, Republic of",1127.31382494097,"KOR"
1966,"Korea, Republic of",987.132138049888,"KOR"
1967,"Korea, Republic of",919.862070096574,"KOR"
1968,"Korea, Republic of",819.090716479618,"KOR"
1969,"Korea, Republic of",707.011089829424,"KOR"
1970,"Korea, Republic of",684.287994940722,"KOR"
1971,"Korea, Republic of",608.572477290563,"KOR"
1972,"Korea, Republic of",576.13996931056,"KOR"
1973,"Korea, Republic of",507.455670552213,"KOR"
1974,"Korea, Republic of",480.76049077519,"KOR"
1975,"Korea, Republic of",459.312244797848,"KOR"
1976,"Korea, Republic of",425.657089360534,"KOR"
1977,"Korea, Republic of",399.895418781091,"KOR"
1978,"Korea, Republic of",356.704579504728,"KOR"
1979,"Korea, Republic of",323.153071349948,"KOR"
1980,"Korea, Republic of",362.920248691368,"KOR"
1981,"Korea, Republic of",357.672223629918,"KOR"
1982,"Korea, Republic of",344.891311336033,"KOR"
1983,"Korea, Republic of",322.980793804173,"KOR"
1984,"Korea, Republic of",328.147694343577,"KOR"
1985,"Korea, Republic of",312.888927429777,"KOR"
1986,"Korea, Republic of",303.696633382614,"KOR"
1987,"Korea, Republic of",280.177480997952,"KOR"
1988,"Korea, Republic of",264.765854524803,"KOR"
1989,"Korea, Republic of",233.933848038494,"KOR"
1990,"Korea, Republic of",202.735685846319,"KOR"
1991,"Korea, Republic of",183.286328178186,"KOR"
1992,"Korea, Republic of",178.829993200949,"KOR"
1993,"Korea, Republic of",167.130489652394,"KOR"
1994,"Korea, Republic of",154.80107939121,"KOR"
1995,"Korea, Republic of",144.356853855864,"KOR"
1996,"Korea, Republic of",139.484702651722,"KOR"
1997,"Korea, Republic of",133.797053606425,"KOR"
1998,"Korea, Republic of",175.154947023433,"KOR"
1999,"Korea, Republic of",143.610009657269,"KOR"
2000,"Korea, Republic of",131.30656553535,"KOR"
2001,"Korea, Republic of",126.619276907584,"KOR"
2002,"Korea, Republic of",120.402951206315,"KOR"
2003,"Korea, Republic of",120.398971301812,"KOR"
2004,"Korea, Republic of",119.150658414902,"KOR"
2005,"Korea, Republic of",116.723625337172,"KOR"
2006,"Korea, Republic of",112.446438742566,"KOR"
2007,"Korea, Republic of",109.279867819436,"KOR"
2008,"Korea, Republic of",110.007261043779,"KOR"
2009,"Korea, Republic of",114.174460908882,"KOR"
2010,"Korea, Republic of",105.408081732401,"KOR"
2011,"Korea, Republic of",103.887232455647,"KOR"
2012,"Korea, Republic of",104.553105714802,"KOR"
2013,"Korea, Republic of",105.608858626683,"KOR"
2014,"Korea, Republic of",105.566741822481,"KOR"
