"year","country","overshoot_day","country_3_code"
1992,"Bosnia and Herzegovina",399.156989597508,"BIH"
1993,"Bosnia and Herzegovina",406.553637462718,"BIH"
1994,"Bosnia and Herzegovina",657.689015362937,"BIH"
1995,"Bosnia and Herzegovina",632.59236045304,"BIH"
1996,"Bosnia and Herzegovina",499.930425348364,"BIH"
1997,"Bosnia and Herzegovina",297.956869847166,"BIH"
1998,"Bosnia and Herzegovina",264.861317098264,"BIH"
1999,"Bosnia and Herzegovina",264.474255957161,"BIH"
2000,"Bosnia and Herzegovina",232.36751293816,"BIH"
2001,"Bosnia and Herzegovina",224.982128522674,"BIH"
2002,"Bosnia and Herzegovina",197.894942833708,"BIH"
2003,"Bosnia and Herzegovina",219.129048687043,"BIH"
2004,"Bosnia and Herzegovina",220.09090662582,"BIH"
2005,"Bosnia and Herzegovina",215.474947179239,"BIH"
2006,"Bosnia and Herzegovina",210.345898115384,"BIH"
2007,"Bosnia and Herzegovina",203.876495887562,"BIH"
2008,"Bosnia and Herzegovina",186.095687357009,"BIH"
2009,"Bosnia and Herzegovina",194.726018780567,"BIH"
2010,"Bosnia and Herzegovina",200.444922769204,"BIH"
2011,"Bosnia and Herzegovina",184.031625420937,"BIH"
2012,"Bosnia and Herzegovina",188.912599523051,"BIH"
2013,"Bosnia and Herzegovina",190.804613608664,"BIH"
2014,"Bosnia and Herzegovina",186.594297472641,"BIH"
