"year","country","overshoot_day","country_3_code"
1961,"Mauritius",1262.35010320964,"MUS"
1962,"Mauritius",1234.82310169899,"MUS"
1963,"Mauritius",1126.6641694535,"MUS"
1964,"Mauritius",1195.63919034931,"MUS"
1965,"Mauritius",1076.22127675532,"MUS"
1966,"Mauritius",1156.9404805589,"MUS"
1967,"Mauritius",990.010381539975,"MUS"
1968,"Mauritius",948.796756639935,"MUS"
1969,"Mauritius",936.410546325199,"MUS"
1970,"Mauritius",943.224634194968,"MUS"
1971,"Mauritius",948.537464917926,"MUS"
1972,"Mauritius",817.785044544086,"MUS"
1973,"Mauritius",876.528410370146,"MUS"
1974,"Mauritius",746.80148232856,"MUS"
1975,"Mauritius",747.584137145888,"MUS"
1976,"Mauritius",656.514409787064,"MUS"
1977,"Mauritius",593.734325278857,"MUS"
1978,"Mauritius",529.814203723179,"MUS"
1979,"Mauritius",540.678850584078,"MUS"
1980,"Mauritius",532.352787585563,"MUS"
1981,"Mauritius",510.034789906746,"MUS"
1982,"Mauritius",526.565852213956,"MUS"
1983,"Mauritius",530.106619429152,"MUS"
1984,"Mauritius",503.312121990212,"MUS"
1985,"Mauritius",478.721310036916,"MUS"
1986,"Mauritius",453.400956282067,"MUS"
1987,"Mauritius",412.559184573094,"MUS"
1988,"Mauritius",399.170798934637,"MUS"
1989,"Mauritius",349.762484577497,"MUS"
1990,"Mauritius",332.022928880812,"MUS"
1991,"Mauritius",304.679660907041,"MUS"
1992,"Mauritius",304.23323130772,"MUS"
1993,"Mauritius",287.152876938396,"MUS"
1994,"Mauritius",275.221726284499,"MUS"
1995,"Mauritius",279.606057786477,"MUS"
1996,"Mauritius",290.015907264577,"MUS"
1997,"Mauritius",295.811204785166,"MUS"
1998,"Mauritius",262.424809053444,"MUS"
1999,"Mauritius",271.924348780287,"MUS"
2000,"Mauritius",259.224393771399,"MUS"
2001,"Mauritius",260.557127878395,"MUS"
2002,"Mauritius",231.507765428095,"MUS"
2003,"Mauritius",240.518777049444,"MUS"
2004,"Mauritius",229.071364449516,"MUS"
2005,"Mauritius",211.498497265133,"MUS"
2006,"Mauritius",204.221789843823,"MUS"
2007,"Mauritius",210.79913521837,"MUS"
2008,"Mauritius",193.597892940913,"MUS"
2009,"Mauritius",196.876645086129,"MUS"
2010,"Mauritius",194.739759120044,"MUS"
2011,"Mauritius",189.579369139123,"MUS"
2012,"Mauritius",185.993227255107,"MUS"
2013,"Mauritius",183.749393531099,"MUS"
2014,"Mauritius",175.661916196083,"MUS"
