"year","country","overshoot_day","country_3_code"
1973,"Singapore",663.538892257201,"SGP"
1974,"Singapore",559.489775798811,"SGP"
1975,"Singapore",529.609113046281,"SGP"
1976,"Singapore",412.676827925312,"SGP"
1977,"Singapore",579.900409616178,"SGP"
1978,"Singapore",474.289726894569,"SGP"
1979,"Singapore",245.638645077041,"SGP"
1980,"Singapore",237.032967975224,"SGP"
1981,"Singapore",219.660317394682,"SGP"
1982,"Singapore",203.090175300657,"SGP"
1983,"Singapore",192.266645784869,"SGP"
1984,"Singapore",221.383512080923,"SGP"
1985,"Singapore",234.385633070644,"SGP"
1986,"Singapore",227.223179514497,"SGP"
1987,"Singapore",218.484148797631,"SGP"
1988,"Singapore",191.463941534938,"SGP"
1989,"Singapore",176.085162730054,"SGP"
1990,"Singapore",158.052655201281,"SGP"
1991,"Singapore",144.898220282958,"SGP"
1992,"Singapore",130.045355880059,"SGP"
1993,"Singapore",114.727842015731,"SGP"
1994,"Singapore",104.824341375736,"SGP"
1995,"Singapore",107.084048056229,"SGP"
1996,"Singapore",105.143457006171,"SGP"
1997,"Singapore",94.9178747379147,"SGP"
1998,"Singapore",115.058166541702,"SGP"
1999,"Singapore",102.01689023543,"SGP"
2000,"Singapore",80.2059141658307,"SGP"
2001,"Singapore",93.9515838990724,"SGP"
2002,"Singapore",92.805033576378,"SGP"
2003,"Singapore",107.734256887588,"SGP"
2004,"Singapore",95.3103469621264,"SGP"
2005,"Singapore",97.2226152046108,"SGP"
2006,"Singapore",89.0821275265701,"SGP"
2007,"Singapore",91.5619397672581,"SGP"
2008,"Singapore",83.1106152557854,"SGP"
2009,"Singapore",89.4360104279578,"SGP"
2010,"Singapore",93.1061838830354,"SGP"
2011,"Singapore",82.0751620803247,"SGP"
2012,"Singapore",81.3440436895231,"SGP"
2013,"Singapore",93.525354864296,"SGP"
2014,"Singapore",104.815692409005,"SGP"
