"year","country","overshoot_day","country_3_code"
2000,"Suriname",315.282934022998,"SUR"
2001,"Suriname",295.219798784253,"SUR"
2002,"Suriname",343.415632950989,"SUR"
2003,"Suriname",266.226760551333,"SUR"
2004,"Suriname",263.774580537701,"SUR"
2005,"Suriname",225.088432544788,"SUR"
2006,"Suriname",247.691709327969,"SUR"
2007,"Suriname",245.146570468093,"SUR"
2008,"Suriname",240.890053127407,"SUR"
2009,"Suriname",167.087366034374,"SUR"
2010,"Suriname",160.613830035926,"SUR"
2011,"Suriname",144.649113638054,"SUR"
2012,"Suriname",136.383274865817,"SUR"
2013,"Suriname",151.146667138415,"SUR"
2014,"Suriname",168.880426227801,"SUR"
