"year","country","overshoot_day","country_3_code"
1961,"Tunisia",1345.16564411622,"TUN"
1962,"Tunisia",1283.72048952016,"TUN"
1963,"Tunisia",1119.93169850126,"TUN"
1964,"Tunisia",1136.67165869812,"TUN"
1965,"Tunisia",1094.42435327662,"TUN"
1966,"Tunisia",1268.90768095781,"TUN"
1967,"Tunisia",1119.64964931045,"TUN"
1968,"Tunisia",1136.59737757135,"TUN"
1969,"Tunisia",1090.47110750802,"TUN"
1970,"Tunisia",985.039131694231,"TUN"
1971,"Tunisia",925.135090749462,"TUN"
1972,"Tunisia",951.323392893851,"TUN"
1973,"Tunisia",836.606308804856,"TUN"
1974,"Tunisia",776.066917938149,"TUN"
1975,"Tunisia",654.714306894132,"TUN"
1976,"Tunisia",732.791306092622,"TUN"
1977,"Tunisia",645.703506458463,"TUN"
1978,"Tunisia",662.502539204472,"TUN"
1979,"Tunisia",586.297071466424,"TUN"
1980,"Tunisia",550.319541313596,"TUN"
1981,"Tunisia",558.076428249602,"TUN"
1982,"Tunisia",589.013693344104,"TUN"
1983,"Tunisia",525.908374407201,"TUN"
1984,"Tunisia",519.758082951003,"TUN"
1985,"Tunisia",478.597624161013,"TUN"
1986,"Tunisia",526.941659407643,"TUN"
1987,"Tunisia",499.497398620504,"TUN"
1988,"Tunisia",530.276289873685,"TUN"
1989,"Tunisia",502.117157377919,"TUN"
1990,"Tunisia",397.542513098713,"TUN"
1991,"Tunisia",424.188134378112,"TUN"
1992,"Tunisia",434.710794565917,"TUN"
1993,"Tunisia",430.724040449653,"TUN"
1994,"Tunisia",531.64030673797,"TUN"
1995,"Tunisia",454.554160112046,"TUN"
1996,"Tunisia",371.623143639905,"TUN"
1997,"Tunisia",453.142557416766,"TUN"
1998,"Tunisia",389.683107077714,"TUN"
1999,"Tunisia",377.887974201795,"TUN"
2000,"Tunisia",387.143591248828,"TUN"
2001,"Tunisia",374.902811867128,"TUN"
2002,"Tunisia",358.884250224845,"TUN"
2003,"Tunisia",308.63614830887,"TUN"
2004,"Tunisia",342.780109451057,"TUN"
2005,"Tunisia",311.241130429119,"TUN"
2006,"Tunisia",321.86493372675,"TUN"
2007,"Tunisia",293.503265524602,"TUN"
2008,"Tunisia",305.258149744737,"TUN"
2009,"Tunisia",308.884218112342,"TUN"
2010,"Tunisia",286.761986076756,"TUN"
2011,"Tunisia",294.206281394497,"TUN"
2012,"Tunisia",270.12132923389,"TUN"
2013,"Tunisia",283.405732677159,"TUN"
2014,"Tunisia",282.619771974991,"TUN"
