"year","country","overshoot_day","country_3_code"
1961,"Yemen",1199.30592436812,"YEM"
1962,"Yemen",1144.65945249778,"YEM"
1963,"Yemen",1169.18789887835,"YEM"
1964,"Yemen",1138.12640415094,"YEM"
1965,"Yemen",1089.52747756735,"YEM"
1966,"Yemen",1134.12730047299,"YEM"
1967,"Yemen",1142.45195269608,"YEM"
1968,"Yemen",880.167401405088,"YEM"
1969,"Yemen",1171.34751525629,"YEM"
1970,"Yemen",1286.16132654633,"YEM"
1971,"Yemen",1254.39470456882,"YEM"
1972,"Yemen",1268.86964518877,"YEM"
1973,"Yemen",1207.63474223532,"YEM"
1974,"Yemen",1197.62184037865,"YEM"
1975,"Yemen",1101.54081849419,"YEM"
1976,"Yemen",1203.1699648478,"YEM"
1977,"Yemen",1192.82996963479,"YEM"
1978,"Yemen",1079.82314033809,"YEM"
1979,"Yemen",1032.09781736276,"YEM"
1980,"Yemen",989.285585217098,"YEM"
1981,"Yemen",986.464269986995,"YEM"
1982,"Yemen",964.802702551997,"YEM"
1983,"Yemen",1054.69787810335,"YEM"
1984,"Yemen",1006.64744170609,"YEM"
1985,"Yemen",974.525594610508,"YEM"
1986,"Yemen",971.505754732768,"YEM"
1987,"Yemen",950.873269899448,"YEM"
1988,"Yemen",930.895902345948,"YEM"
1989,"Yemen",950.418883646559,"YEM"
1990,"Yemen",923.713424342943,"YEM"
1991,"Yemen",921.170273501313,"YEM"
1992,"Yemen",836.884707359028,"YEM"
1993,"Yemen",888.474709111859,"YEM"
1994,"Yemen",950.424986990738,"YEM"
1995,"Yemen",911.068960223457,"YEM"
1996,"Yemen",923.194521823975,"YEM"
1997,"Yemen",906.720875741232,"YEM"
1998,"Yemen",833.176095363327,"YEM"
1999,"Yemen",833.497166838732,"YEM"
2000,"Yemen",809.85254728841,"YEM"
2001,"Yemen",792.569693360522,"YEM"
2002,"Yemen",789.455107835532,"YEM"
2003,"Yemen",731.466924154594,"YEM"
2004,"Yemen",699.924887607761,"YEM"
2005,"Yemen",670.425892253839,"YEM"
2006,"Yemen",641.738756546113,"YEM"
2007,"Yemen",609.093127982916,"YEM"
2008,"Yemen",691.832558940508,"YEM"
2009,"Yemen",625.231228751841,"YEM"
2010,"Yemen",633.183081058889,"YEM"
2011,"Yemen",734.531013652413,"YEM"
2012,"Yemen",645.714323326165,"YEM"
2013,"Yemen",627.432323986207,"YEM"
2014,"Yemen",609.116071218259,"YEM"
