"year","country","overshoot_day","country_3_code"
1992,"Macedonia TFYR",282.881740409027,"MKD"
1993,"Macedonia TFYR",268.356104762187,"MKD"
1994,"Macedonia TFYR",255.310053126619,"MKD"
1995,"Macedonia TFYR",248.695964431938,"MKD"
1996,"Macedonia TFYR",227.369727734443,"MKD"
1997,"Macedonia TFYR",225.587136456075,"MKD"
1998,"Macedonia TFYR",230.197769809174,"MKD"
1999,"Macedonia TFYR",230.351339679766,"MKD"
2000,"Macedonia TFYR",248.057577577359,"MKD"
2001,"Macedonia TFYR",259.221685358336,"MKD"
2002,"Macedonia TFYR",232.911655370879,"MKD"
2003,"Macedonia TFYR",218.983840313038,"MKD"
2004,"Macedonia TFYR",205.070861526001,"MKD"
2005,"Macedonia TFYR",199.52251924018,"MKD"
2006,"Macedonia TFYR",193.241398449755,"MKD"
2007,"Macedonia TFYR",176.869232048581,"MKD"
2008,"Macedonia TFYR",170.896706878296,"MKD"
2009,"Macedonia TFYR",178.381527532396,"MKD"
2010,"Macedonia TFYR",191.116494161749,"MKD"
2011,"Macedonia TFYR",175.507375565956,"MKD"
2012,"Macedonia TFYR",178.082968886268,"MKD"
2013,"Macedonia TFYR",199.412351293416,"MKD"
2014,"Macedonia TFYR",199.234392236303,"MKD"
