"year","country","overshoot_day","country_3_code"
1971,"Bangladesh",2011.81470667349,"BGD"
1972,"Bangladesh",1909.54476124276,"BGD"
1973,"Bangladesh",1709.89634283662,"BGD"
1974,"Bangladesh",1832.56784702056,"BGD"
1975,"Bangladesh",1711.50329757894,"BGD"
1976,"Bangladesh",1741.72222276643,"BGD"
1977,"Bangladesh",1765.81494569512,"BGD"
1978,"Bangladesh",1676.91859913473,"BGD"
1979,"Bangladesh",1707.49716082917,"BGD"
1980,"Bangladesh",1620.4695660006,"BGD"
1981,"Bangladesh",1715.64387717508,"BGD"
1982,"Bangladesh",1652.072764715,"BGD"
1983,"Bangladesh",1671.2381333963,"BGD"
1984,"Bangladesh",1658.73457195177,"BGD"
1985,"Bangladesh",1561.11060619345,"BGD"
1986,"Bangladesh",1598.01293469852,"BGD"
1987,"Bangladesh",1588.89011310593,"BGD"
1988,"Bangladesh",1558.58288553255,"BGD"
1989,"Bangladesh",1528.81257318195,"BGD"
1990,"Bangladesh",1546.41592551569,"BGD"
1991,"Bangladesh",1558.3926957539,"BGD"
1992,"Bangladesh",1524.43089502335,"BGD"
1993,"Bangladesh",1543.53020767522,"BGD"
1994,"Bangladesh",1562.26801184112,"BGD"
1995,"Bangladesh",1462.42761207789,"BGD"
1996,"Bangladesh",1412.63789410842,"BGD"
1997,"Bangladesh",1371.19355666511,"BGD"
1998,"Bangladesh",1338.7679001453,"BGD"
1999,"Bangladesh",1209.91612408416,"BGD"
2000,"Bangladesh",1196.4835916681,"BGD"
2001,"Bangladesh",1173.3146059458,"BGD"
2002,"Bangladesh",1155.46961499322,"BGD"
2003,"Bangladesh",1133.57323753741,"BGD"
2004,"Bangladesh",1147.23432065692,"BGD"
2005,"Bangladesh",1079.58752556035,"BGD"
2006,"Bangladesh",1024.67278551985,"BGD"
2007,"Bangladesh",966.811430602679,"BGD"
2008,"Bangladesh",962.872229771006,"BGD"
2009,"Bangladesh",900.596015165171,"BGD"
2010,"Bangladesh",840.351868374173,"BGD"
2011,"Bangladesh",808.820145593258,"BGD"
2012,"Bangladesh",823.091395135386,"BGD"
2013,"Bangladesh",801.376562414859,"BGD"
2014,"Bangladesh",772.620581129817,"BGD"
