"year","country","overshoot_day","country_3_code"
1961,"Congo",1175.34356868914,"COG"
1962,"Congo",1215.85113572508,"COG"
1963,"Congo",1156.70171692566,"COG"
1964,"Congo",1174.31528874172,"COG"
1965,"Congo",1215.4251335281,"COG"
1966,"Congo",1183.51706198633,"COG"
1967,"Congo",1112.18223916752,"COG"
1968,"Congo",1051.05180532792,"COG"
1969,"Congo",1053.83848162841,"COG"
1970,"Congo",1048.75500457861,"COG"
1971,"Congo",1012.84043204787,"COG"
1972,"Congo",988.503237124826,"COG"
1973,"Congo",1012.62722114326,"COG"
1974,"Congo",1153.49769433771,"COG"
1975,"Congo",1109.06973464899,"COG"
1976,"Congo",1013.77698126304,"COG"
1977,"Congo",982.252562120362,"COG"
1978,"Congo",888.948345322567,"COG"
1979,"Congo",894.501034459347,"COG"
1980,"Congo",862.447388442725,"COG"
1981,"Congo",882.932431791123,"COG"
1982,"Congo",809.535538902167,"COG"
1983,"Congo",784.756005143394,"COG"
1984,"Congo",792.199854326046,"COG"
1985,"Congo",788.498907870914,"COG"
1986,"Congo",794.417947782353,"COG"
1987,"Congo",817.085855443755,"COG"
1988,"Congo",801.115294557978,"COG"
1989,"Congo",858.848351597364,"COG"
1990,"Congo",864.479141415909,"COG"
1991,"Congo",731.586768839018,"COG"
1992,"Congo",632.435976847724,"COG"
1993,"Congo",645.048539491475,"COG"
1994,"Congo",715.194611479872,"COG"
1995,"Congo",693.118710543707,"COG"
1996,"Congo",849.9743032205,"COG"
1997,"Congo",807.966067347182,"COG"
1998,"Congo",851.54385842652,"COG"
1999,"Congo",816.350253597371,"COG"
2000,"Congo",761.505816039941,"COG"
2001,"Congo",742.874461298791,"COG"
2002,"Congo",683.038376059939,"COG"
2003,"Congo",667.609667547994,"COG"
2004,"Congo",644.956993926233,"COG"
2005,"Congo",649.893797170098,"COG"
2006,"Congo",597.956662620292,"COG"
2007,"Congo",571.58913868017,"COG"
2008,"Congo",649.93291138022,"COG"
2009,"Congo",519.606439519905,"COG"
2010,"Congo",613.070280800349,"COG"
2011,"Congo",610.00210035341,"COG"
2012,"Congo",503.01077479196,"COG"
2013,"Congo",469.415885663552,"COG"
2014,"Congo",505.324254363844,"COG"
