"year","country","overshoot_day","country_3_code"
1964,"Tanzania, United Republic of",699.601507101042,"TZA"
1965,"Tanzania, United Republic of",651.679741535375,"TZA"
1966,"Tanzania, United Republic of",663.909231065906,"TZA"
1967,"Tanzania, United Republic of",656.913210264383,"TZA"
1968,"Tanzania, United Republic of",655.340818483766,"TZA"
1969,"Tanzania, United Republic of",654.10203513846,"TZA"
1970,"Tanzania, United Republic of",636.436158992288,"TZA"
1971,"Tanzania, United Republic of",638.057534653968,"TZA"
1972,"Tanzania, United Republic of",629.921387989906,"TZA"
1973,"Tanzania, United Republic of",618.231721922584,"TZA"
1974,"Tanzania, United Republic of",613.093177206773,"TZA"
1975,"Tanzania, United Republic of",597.586889352044,"TZA"
1976,"Tanzania, United Republic of",599.951825908676,"TZA"
1977,"Tanzania, United Republic of",583.518816296527,"TZA"
1978,"Tanzania, United Republic of",579.096852699695,"TZA"
1979,"Tanzania, United Republic of",575.880560645078,"TZA"
1980,"Tanzania, United Republic of",583.983845535275,"TZA"
1981,"Tanzania, United Republic of",593.382609762489,"TZA"
1982,"Tanzania, United Republic of",585.059506485817,"TZA"
1983,"Tanzania, United Republic of",556.392883160575,"TZA"
1984,"Tanzania, United Republic of",567.702108530512,"TZA"
1985,"Tanzania, United Republic of",570.11320273024,"TZA"
1986,"Tanzania, United Republic of",573.320933603059,"TZA"
1987,"Tanzania, United Republic of",534.412923317726,"TZA"
1988,"Tanzania, United Republic of",514.988486711143,"TZA"
1989,"Tanzania, United Republic of",513.848020649437,"TZA"
1990,"Tanzania, United Republic of",517.03680455555,"TZA"
1991,"Tanzania, United Republic of",550.122057577928,"TZA"
1992,"Tanzania, United Republic of",557.020792392949,"TZA"
1993,"Tanzania, United Republic of",533.056916768757,"TZA"
1994,"Tanzania, United Republic of",567.290665605249,"TZA"
1995,"Tanzania, United Republic of",515.111238279219,"TZA"
1996,"Tanzania, United Republic of",561.84777424525,"TZA"
1997,"Tanzania, United Republic of",556.336867789804,"TZA"
1998,"Tanzania, United Republic of",556.942236006866,"TZA"
1999,"Tanzania, United Republic of",549.067833809159,"TZA"
2000,"Tanzania, United Republic of",551.031714374252,"TZA"
2001,"Tanzania, United Republic of",535.749345187726,"TZA"
2002,"Tanzania, United Republic of",512.794884644251,"TZA"
2003,"Tanzania, United Republic of",540.828143448384,"TZA"
2004,"Tanzania, United Republic of",537.650154383938,"TZA"
2005,"Tanzania, United Republic of",524.776068355231,"TZA"
2006,"Tanzania, United Republic of",519.970281930728,"TZA"
2007,"Tanzania, United Republic of",509.844450223374,"TZA"
2008,"Tanzania, United Republic of",545.015716218086,"TZA"
2009,"Tanzania, United Republic of",535.281349904151,"TZA"
2010,"Tanzania, United Republic of",516.153313458301,"TZA"
2011,"Tanzania, United Republic of",489.978337033405,"TZA"
2012,"Tanzania, United Republic of",461.864677130207,"TZA"
2013,"Tanzania, United Republic of",424.940144559093,"TZA"
2014,"Tanzania, United Republic of",418.572117795291,"TZA"
