"year","country","overshoot_day","country_3_code"
1961,"Brazil",474.33453854456,"BRA"
1962,"Brazil",460.211362589589,"BRA"
1963,"Brazil",466.746356699491,"BRA"
1964,"Brazil",469.184903076462,"BRA"
1965,"Brazil",454.561487615872,"BRA"
1966,"Brazil",452.062873185803,"BRA"
1967,"Brazil",437.082738250681,"BRA"
1968,"Brazil",426.922990334222,"BRA"
1969,"Brazil",421.307880960276,"BRA"
1970,"Brazil",406.799436077899,"BRA"
1971,"Brazil",389.416926975386,"BRA"
1972,"Brazil",379.949637979715,"BRA"
1973,"Brazil",368.949052179826,"BRA"
1974,"Brazil",335.817229738978,"BRA"
1975,"Brazil",336.577777823709,"BRA"
1976,"Brazil",319.429386936706,"BRA"
1977,"Brazil",305.226259642987,"BRA"
1978,"Brazil",299.241478877192,"BRA"
1979,"Brazil",285.033738689295,"BRA"
1980,"Brazil",276.581918430776,"BRA"
1981,"Brazil",290.816057205493,"BRA"
1982,"Brazil",292.542338577867,"BRA"
1983,"Brazil",301.399719580376,"BRA"
1984,"Brazil",297.657598284687,"BRA"
1985,"Brazil",290.649360061322,"BRA"
1986,"Brazil",266.515712339548,"BRA"
1987,"Brazil",268.586125518727,"BRA"
1988,"Brazil",271.145841064599,"BRA"
1989,"Brazil",259.237219081098,"BRA"
1990,"Brazil",263.870505263647,"BRA"
1991,"Brazil",254.446208154633,"BRA"
1992,"Brazil",257.306638384382,"BRA"
1993,"Brazil",251.81572750967,"BRA"
1994,"Brazil",243.487552801341,"BRA"
1995,"Brazil",229.024148117196,"BRA"
1996,"Brazil",232.064132478912,"BRA"
1997,"Brazil",232.138654886876,"BRA"
1998,"Brazil",233.637972461327,"BRA"
1999,"Brazil",230.523189675799,"BRA"
2000,"Brazil",221.878579841956,"BRA"
2001,"Brazil",231.595366044552,"BRA"
2002,"Brazil",228.73856855624,"BRA"
2003,"Brazil",221.997463544847,"BRA"
2004,"Brazil",235.940074421274,"BRA"
2005,"Brazil",244.424621863272,"BRA"
2006,"Brazil",242.631385240124,"BRA"
2007,"Brazil",232.756146834065,"BRA"
2008,"Brazil",221.841641750929,"BRA"
2009,"Brazil",229.134916149762,"BRA"
2010,"Brazil",210.834004490053,"BRA"
2011,"Brazil",200.676340246752,"BRA"
2012,"Brazil",200.381137793773,"BRA"
2013,"Brazil",200.598063835717,"BRA"
2014,"Brazil",199.482495396537,"BRA"
