"year","country","overshoot_day","country_3_code"
1961,"Bolivia",532.660823408103,"BOL"
1962,"Bolivia",513.603710930242,"BOL"
1963,"Bolivia",498.912148388123,"BOL"
1964,"Bolivia",493.836434504323,"BOL"
1965,"Bolivia",476.453835545422,"BOL"
1966,"Bolivia",477.249437157127,"BOL"
1967,"Bolivia",465.6532816418,"BOL"
1968,"Bolivia",450.278219899575,"BOL"
1969,"Bolivia",440.996624068211,"BOL"
1970,"Bolivia",439.151155853921,"BOL"
1971,"Bolivia",426.933721469751,"BOL"
1972,"Bolivia",411.780461007819,"BOL"
1973,"Bolivia",408.108584344237,"BOL"
1974,"Bolivia",371.04963087213,"BOL"
1975,"Bolivia",354.619715660772,"BOL"
1976,"Bolivia",345.219684384121,"BOL"
1977,"Bolivia",331.728663028,"BOL"
1978,"Bolivia",308.772480626629,"BOL"
1979,"Bolivia",294.317393370077,"BOL"
1980,"Bolivia",300.984470277361,"BOL"
1981,"Bolivia",304.565843026274,"BOL"
1982,"Bolivia",314.289877189525,"BOL"
1983,"Bolivia",298.570208775673,"BOL"
1984,"Bolivia",335.725977208173,"BOL"
1985,"Bolivia",316.424750547253,"BOL"
1986,"Bolivia",339.219082720134,"BOL"
1987,"Bolivia",317.09431659892,"BOL"
1988,"Bolivia",322.968401337092,"BOL"
1989,"Bolivia",321.959377860905,"BOL"
1990,"Bolivia",353.956883274956,"BOL"
1991,"Bolivia",326.658621609887,"BOL"
1992,"Bolivia",314.280629738164,"BOL"
1993,"Bolivia",302.933055998533,"BOL"
1994,"Bolivia",300.443944030652,"BOL"
1995,"Bolivia",284.796483536048,"BOL"
1996,"Bolivia",292.940687621678,"BOL"
1997,"Bolivia",286.746489574854,"BOL"
1998,"Bolivia",277.096611771036,"BOL"
1999,"Bolivia",278.882847544624,"BOL"
2000,"Bolivia",242.36884611851,"BOL"
2001,"Bolivia",274.418361480932,"BOL"
2002,"Bolivia",267.751585467572,"BOL"
2003,"Bolivia",259.818764809821,"BOL"
2004,"Bolivia",263.855509851691,"BOL"
2005,"Bolivia",251.725987531863,"BOL"
2006,"Bolivia",244.58413700426,"BOL"
2007,"Bolivia",237.230050319824,"BOL"
2008,"Bolivia",231.197507119651,"BOL"
2009,"Bolivia",220.00810155108,"BOL"
2010,"Bolivia",216.927866562511,"BOL"
2011,"Bolivia",204.087756423307,"BOL"
2012,"Bolivia",195.038015464014,"BOL"
2013,"Bolivia",199.255492100781,"BOL"
2014,"Bolivia",199.691660408093,"BOL"
