country,year,population,BiocapPerCap,footprint,deficit,id,ratio,overshoot_day
United States of America,1961,189076999.957877,5.006843209,8.053772211,-3.046929002,USA,0.37832321577688083,141.65196914869284
United States of America,1962,191860999.991756,4.89691596,8.21673534,-3.31981938,USA,0.4040314361640373,137.05287868771921
United States of America,1963,194513999.940486,4.877039085,8.454138224,-3.577099139,USA,0.42311812797727444,130.65606328093855
United States of America,1964,197028999.941002,4.739917316,8.528357488,-3.788440172,USA,0.4442168585604675,127.63046241788058
United States of America,1965,199404000.027869,4.800157649,8.940623908,-4.140466259,USA,0.463107083085683,119.63766255451144
United States of America,1966,201628999.954382,4.723811904,9.226815728,-4.503003824,USA,0.48803443752919395,114.87661435569804
United States of America,1967,203712999.95621,4.759785063,9.455805498,-4.696020435,USA,0.4966282815349001,110.34411853966327
United States of America,1968,205688000.041422,4.736282437,9.93858414,-5.202301703,USA,0.5234449524919955,103.08907988513174
United States of America,1969,207599000.048588,4.691223917,10.17561041,-5.484386493,USA,0.5389737098828256,98.78714978759407
United States of America,1970,209486000.016343,4.580607875,10.35549566,-5.774887785,USA,0.5576640630835821,95.64192083339863
United States of America,1971,211358000.031509,4.693728387,10.67131772,-5.977589333,USA,0.5601547521911848,91.73200671553431
United States of America,1972,213220000.008821,4.610348894,10.90624379,-6.295894896,USA,0.5772743592778242,87.6023817173425
United States of America,1973,215092999.938105,4.636305511,11.11268374,-6.476378229,USA,0.5827915542748993,85.26435205881006
United States of America,1974,217001999.906082,4.427208438,10.52172909,-6.094520652,USA,0.5792318543719509,87.82281960861357
United States of America,1975,218964000.006174,4.56030316,10.02888172,-5.46857856,USA,0.5452829849507886,90.65891645326718
United States of America,1976,220992999.910787,4.495138116,10.61253046,-6.117392344,USA,0.576431075232928,84.76252904008145
United States of America,1977,223090999.924475,4.541366252,10.96120635,-6.419840098,USA,0.585687368069665,80.7076616298153
United States of America,1978,225239000.011127,4.511639606,10.83668778,-6.325048174,USA,0.5836698724192643,81.38113009216708
United States of America,1979,227412000.031953,4.602981901,10.93469005,-6.331708149,USA,0.5790477937689693,79.10160534727912
United States of America,1980,229587999.994614,4.386778753,9.867552638,-5.480773885,USA,0.555433964840837,86.1197093041085
United States of America,1981,231765999.96046,4.565036399,9.759901838,-5.194865439,USA,0.5322661564867267,86.39647922482172
United States of America,1982,233954000.008461,4.566235198,9.297587145,-4.731351947,USA,0.5088795483400655,90.02893708250393
United States of America,1983,236161999.961158,4.081371308,8.887188279,-4.805816971,USA,0.5407578662821756,91.92968040915707
United States of America,1984,238403999.971042,4.393089377,9.696799799,-5.303710422,USA,0.5469547203137013,84.23882902893385
United States of America,1985,240691999.994517,4.451507191,9.940104125,-5.488596934,USA,0.5521669456354915,81.36282759553796
United States of America,1986,243031999.99098,4.265658358,9.821163987,-5.555505629,USA,0.5656667210071706,81.16463518020879
