"year","country","overshoot_day","country_3_code"
1980,"Antigua and Barbuda",437.681548400607,"ATG"
1981,"Antigua and Barbuda",458.708634175635,"ATG"
1982,"Antigua and Barbuda",295.102114981132,"ATG"
1983,"Antigua and Barbuda",428.970056102345,"ATG"
1984,"Antigua and Barbuda",322.31055182676,"ATG"
1985,"Antigua and Barbuda",261.808730113423,"ATG"
1986,"Antigua and Barbuda",242.690955041817,"ATG"
1987,"Antigua and Barbuda",215.686540544788,"ATG"
1988,"Antigua and Barbuda",196.241199566999,"ATG"
1989,"Antigua and Barbuda",188.029660902634,"ATG"
1990,"Antigua and Barbuda",187.256694056873,"ATG"
1991,"Antigua and Barbuda",178.571815353581,"ATG"
1992,"Antigua and Barbuda",173.361619577876,"ATG"
1993,"Antigua and Barbuda",171.639189725344,"ATG"
1994,"Antigua and Barbuda",170.80429484857,"ATG"
1995,"Antigua and Barbuda",167.867553494976,"ATG"
1996,"Antigua and Barbuda",163.922596733379,"ATG"
1997,"Antigua and Barbuda",155.288652599993,"ATG"
1998,"Antigua and Barbuda",150.230952663887,"ATG"
1999,"Antigua and Barbuda",148.892625029587,"ATG"
2000,"Antigua and Barbuda",162.570886034942,"ATG"
2001,"Antigua and Barbuda",163.736578967666,"ATG"
2002,"Antigua and Barbuda",160.575657929144,"ATG"
2003,"Antigua and Barbuda",152.292187839784,"ATG"
2004,"Antigua and Barbuda",153.213656992042,"ATG"
2005,"Antigua and Barbuda",145.241956388122,"ATG"
2006,"Antigua and Barbuda",143.036711310271,"ATG"
2007,"Antigua and Barbuda",125.539580786483,"ATG"
2008,"Antigua and Barbuda",131.363236464027,"ATG"
2009,"Antigua and Barbuda",135.461024561811,"ATG"
2010,"Antigua and Barbuda",118.743482709935,"ATG"
2011,"Antigua and Barbuda",141.939298515206,"ATG"
2012,"Antigua and Barbuda",134.328148640403,"ATG"
2013,"Antigua and Barbuda",148.038010513243,"ATG"
2014,"Antigua and Barbuda",146.720047237529,"ATG"
