"year","country","overshoot_day","country_3_code"
1961,"Israel",482.468144403489,"ISR"
1962,"Israel",448.373610310494,"ISR"
1963,"Israel",429.634621748688,"ISR"
1964,"Israel",399.415844357075,"ISR"
1965,"Israel",327.198308325765,"ISR"
1966,"Israel",305.152404697145,"ISR"
1967,"Israel",313.241327172451,"ISR"
1968,"Israel",278.90260018007,"ISR"
1969,"Israel",267.06806526656,"ISR"
1970,"Israel",242.961777633339,"ISR"
1971,"Israel",238.019556302813,"ISR"
1972,"Israel",232.185242534625,"ISR"
1973,"Israel",228.438466812235,"ISR"
1974,"Israel",238.431075272194,"ISR"
1975,"Israel",220.501165863119,"ISR"
1976,"Israel",223.36171222746,"ISR"
1977,"Israel",216.79231571269,"ISR"
1978,"Israel",225.568041052626,"ISR"
1979,"Israel",207.132881888478,"ISR"
1980,"Israel",243.492101490496,"ISR"
1981,"Israel",229.356082565843,"ISR"
1982,"Israel",220.771945834607,"ISR"
1983,"Israel",214.77891001756,"ISR"
1984,"Israel",217.045887888794,"ISR"
1985,"Israel",208.112751542433,"ISR"
1986,"Israel",192.989457588264,"ISR"
1987,"Israel",175.22385615358,"ISR"
1988,"Israel",161.182090769653,"ISR"
1989,"Israel",165.610073738841,"ISR"
1990,"Israel",163.750521268813,"ISR"
1991,"Israel",157.359826779475,"ISR"
1992,"Israel",151.932105908517,"ISR"
1993,"Israel",142.501196417754,"ISR"
1994,"Israel",135.843656642597,"ISR"
1995,"Israel",133.418808981701,"ISR"
1996,"Israel",133.743508286377,"ISR"
1997,"Israel",132.722537662425,"ISR"
1998,"Israel",130.365573325475,"ISR"
1999,"Israel",129.257745537786,"ISR"
2000,"Israel",123.547151409423,"ISR"
2001,"Israel",118.35296514934,"ISR"
2002,"Israel",115.181934005445,"ISR"
2003,"Israel",119.583287216179,"ISR"
2004,"Israel",108.449707681307,"ISR"
2005,"Israel",116.615944168273,"ISR"
2006,"Israel",111.09971221066,"ISR"
2007,"Israel",112.378684654365,"ISR"
2008,"Israel",117.585747135545,"ISR"
2009,"Israel",125.596510988805,"ISR"
2010,"Israel",113.548922845008,"ISR"
2011,"Israel",104.017274236905,"ISR"
2012,"Israel",98.5290527965372,"ISR"
2013,"Israel",108.752057198117,"ISR"
2014,"Israel",131.19739614195,"ISR"
