country,year,population,BiocapPerCap,footprint,deficit,id,ratio,overshoot_day
Libyan Arab Jamahiriya,1981,3318560.05921707,1.210168292,3.251519351,-2.041351059,LBY,-2.686832423943285,259.3314230571714
Libyan Arab Jamahiriya,1982,3450080.07736353,1.163314737,3.225966598,-2.062651861,LBY,-2.7730815136065416,259.47320224735125
Libyan Arab Jamahiriya,1983,3583179.93231647,1.174964613,3.271828594,-2.096863981,LBY,-2.78461884907325,249.70635080181154
Libyan Arab Jamahiriya,1984,3714260.0104904,1.073901643,3.116349124,-2.042447481,LBY,-2.901894348536426,262.11667379627016
Libyan Arab Jamahiriya,1985,3840639.89207881,1.035002972,2.745096522,-1.71009355,LBY,-2.6522595389267334,294.6180493727634
Libyan Arab Jamahiriya,1986,3961360.10743328,1.032202196,2.731665359,-1.699463163,LBY,-2.646444078495473,291.81143236100587
Libyan Arab Jamahiriya,1987,4076889.89473908,0.974147197,2.609099371,-1.634952174,LBY,-2.678342041120685,300.58658801385644
Libyan Arab Jamahiriya,1988,4187629.88395787,0.951595778,2.812829571,-1.861233793,LBY,-2.955908022206656,271.45622427856983
Libyan Arab Jamahiriya,1989,4294549.80530271,0.943373642,2.90703835,-1.963664708,LBY,-3.0815344808659266,262.1248421641077
Libyan Arab Jamahiriya,1990,4398419.92077966,0.919755988,2.722483243,-1.802727255,LBY,-2.9600059467946496,279.15979886671107
Libyan Arab Jamahiriya,1991,4499209.96222201,0.888210767,2.699314589,-1.811103822,LBY,-3.0390473648501244,274.87935078593654
Libyan Arab Jamahiriya,1992,4596810.05752151,0.87359424,2.434928483,-1.561334243,LBY,-2.7872533820735814,304.97564429304606
Libyan Arab Jamahiriya,1993,4691930.17409171,0.853582772,2.619005359,-1.765422587,LBY,-3.0682500772596426,278.8782144798175
Libyan Arab Jamahiriya,1994,4785490.23497351,0.846140586,2.642846492,-1.796705906,LBY,-3.1234129779780453,274.7099418108467
Libyan Arab Jamahiriya,1995,4878200.19689015,0.846746646,2.784050929,-1.937304283,LBY,-3.287938487858204,255.41165063828393
Libyan Arab Jamahiriya,1996,4970390.13629351,0.816578134,2.807092286,-1.990514152,LBY,-3.4376285585801813,253.70022428546437
Libyan Arab Jamahiriya,1997,5062160.15716567,0.813320287,2.899064179,-2.085743892,LBY,-3.5644803598838046,243.44104439115213
Libyan Arab Jamahiriya,1998,5153759.76472591,0.813501131,2.914774979,-2.101273848,LBY,-3.5830005546519645,240.4476629705552
Libyan Arab Jamahiriya,1999,5245410.1546725,0.826209554,2.813118434,-1.98690888,LBY,-3.4048485641445323,246.51785210675808
Libyan Arab Jamahiriya,2000,5337259.76485416,0.775319389,3.061565513,-2.286246124,LBY,-3.9487797409529506,223.47298460705804
Libyan Arab Jamahiriya,2001,5428299.80591888,0.759873793,3.075335762,-2.315461969,LBY,-4.0471665695957215,220.92545554700075
Libyan Arab Jamahiriya,2002,5518339.84538413,0.751480367,3.052846784,-2.301366417,LBY,-4.06244384001674,219.70890084133927
Libyan Arab Jamahiriya,2003,5609169.92162642,0.736584564,2.941628282,-2.205043718,LBY,-3.993605703600412,224.69043273754198
Libyan Arab Jamahiriya,2004,5703220.21302097,0.727194869,3.590673047,-2.863478178,LBY,-4.937703974726884,185.64159835356773
Libyan Arab Jamahiriya,2005,5801540.03885737,0.721385362,3.436406669,-2.715021307,LBY,-4.76362134657127,190.4696460229809
Libyan Arab Jamahiriya,2006,5907149.90314366,0.696155425,3.313352688,-2.617197263,LBY,-4.7595013372229245,195.53079408509694
Libyan Arab Jamahiriya,2007,6017790.0414371,0.690142033,3.052652024,-2.362509991,LBY,-4.4232228545767605,210.45822457653213
Libyan Arab Jamahiriya,2008,6123020.01888416,0.676058151,3.347792788,-2.671734637,LBY,-4.951930244461959,192.64891987490984
Libyan Arab Jamahiriya,2009,6208680.17605732,0.667889578,4.001645378,-3.3337558,LBY,-5.991477513393757,158.43266861801396
Libyan Arab Jamahiriya,2010,6265700.19540288,0.668486748,4.329471991,-3.660985243,LBY,-6.4765262737069955,145.2375309344881
Libyan Arab Jamahiriya,2011,6288649.90412802,0.662308274,3.126906398,-2.464598124,LBY,-4.721225057328667,199.33742067399265
Libyan Arab Jamahiriya,2012,6283399.90161949,0.679087205,4.036620872,-3.3575336670000002,LBY,-5.944186401981955,151.83842137367915
Libyan Arab Jamahiriya,2013,6265990.23314888,0.673779863,4.458666305,-3.784886442,LBY,-6.617393253636284,138.40763456664158
Libyan Arab Jamahiriya,2014,6258979.98147221,0.689194257,4.33438617,-3.645191913,LBY,-6.28906311552856,141.64539398911893
