"year","country","overshoot_day","country_3_code"
1961,"Barbados",687.570129460851,"BRB"
1962,"Barbados",630.923993166758,"BRB"
1963,"Barbados",643.837141996668,"BRB"
1964,"Barbados",647.052582305179,"BRB"
1965,"Barbados",556.849968053102,"BRB"
1966,"Barbados",498.970165948195,"BRB"
1967,"Barbados",462.057583500971,"BRB"
1968,"Barbados",445.794402722982,"BRB"
1969,"Barbados",407.374939657241,"BRB"
1970,"Barbados",388.477325296494,"BRB"
1971,"Barbados",366.430600836022,"BRB"
1972,"Barbados",329.019551307755,"BRB"
1973,"Barbados",334.042546505991,"BRB"
1974,"Barbados",345.295267324271,"BRB"
1975,"Barbados",306.762868068144,"BRB"
1976,"Barbados",293.088984138536,"BRB"
1977,"Barbados",289.786042940768,"BRB"
1978,"Barbados",291.714894902983,"BRB"
1979,"Barbados",271.295262354207,"BRB"
1980,"Barbados",256.405854574585,"BRB"
1981,"Barbados",276.475021106096,"BRB"
1982,"Barbados",272.011109820469,"BRB"
1983,"Barbados",239.426661992375,"BRB"
1984,"Barbados",228.038376553196,"BRB"
1985,"Barbados",231.175884742241,"BRB"
1986,"Barbados",198.259874208517,"BRB"
1987,"Barbados",222.447097231286,"BRB"
1988,"Barbados",182.255983711448,"BRB"
1989,"Barbados",179.32593903323,"BRB"
1990,"Barbados",198.580940361098,"BRB"
1991,"Barbados",174.55765668889,"BRB"
1992,"Barbados",230.51871113129,"BRB"
1993,"Barbados",223.804201709015,"BRB"
1994,"Barbados",246.173446282886,"BRB"
1995,"Barbados",231.750755273172,"BRB"
1996,"Barbados",225.830455863813,"BRB"
1997,"Barbados",186.782891589323,"BRB"
1998,"Barbados",199.425964538214,"BRB"
1999,"Barbados",171.500915147731,"BRB"
2000,"Barbados",152.057685474017,"BRB"
2001,"Barbados",165.726558486712,"BRB"
2002,"Barbados",176.227451878374,"BRB"
2003,"Barbados",143.248391226153,"BRB"
2004,"Barbados",159.216710171656,"BRB"
2005,"Barbados",134.902531549174,"BRB"
2006,"Barbados",142.046220393949,"BRB"
2007,"Barbados",150.057757027886,"BRB"
2008,"Barbados",147.959939634618,"BRB"
2009,"Barbados",145.827377336123,"BRB"
2010,"Barbados",156.206545064311,"BRB"
2011,"Barbados",152.944011752358,"BRB"
2012,"Barbados",169.264780857284,"BRB"
2013,"Barbados",182.879022307684,"BRB"
2014,"Barbados",172.80167193468,"BRB"
