"year","country","overshoot_day","country_3_code"
1993,"Czech Republic",129.835818551816,"CZE"
1994,"Czech Republic",136.947882247378,"CZE"
1995,"Czech Republic",126.611074816156,"CZE"
1996,"Czech Republic",120.505593047382,"CZE"
1997,"Czech Republic",118.560824520438,"CZE"
1998,"Czech Republic",118.054580556578,"CZE"
1999,"Czech Republic",125.217452431632,"CZE"
2000,"Czech Republic",122.594601349458,"CZE"
2001,"Czech Republic",114.183706169019,"CZE"
2002,"Czech Republic",113.486623154968,"CZE"
2003,"Czech Republic",117.000462402023,"CZE"
2004,"Czech Republic",90.2521004953347,"CZE"
2005,"Czech Republic",106.551585643989,"CZE"
2006,"Czech Republic",100.928149446585,"CZE"
2007,"Czech Republic",99.6938576492503,"CZE"
2008,"Czech Republic",100.198429105137,"CZE"
2009,"Czech Republic",112.528615273667,"CZE"
2010,"Czech Republic",101.329999329943,"CZE"
2011,"Czech Republic",102.896110238411,"CZE"
2012,"Czech Republic",115.232799961389,"CZE"
2013,"Czech Republic",112.430757065756,"CZE"
2014,"Czech Republic",109.633261899073,"CZE"
