"year","country","overshoot_day","country_3_code"
1961,"Martinique",867.413344387803,"MTQ"
1962,"Martinique",872.113623390001,"MTQ"
1963,"Martinique",769.037206587742,"MTQ"
1964,"Martinique",732.778452479747,"MTQ"
1965,"Martinique",686.730820310743,"MTQ"
1966,"Martinique",664.574670065722,"MTQ"
1967,"Martinique",597.531582016647,"MTQ"
1968,"Martinique",602.477297082179,"MTQ"
1969,"Martinique",565.685429754637,"MTQ"
1970,"Martinique",544.24192302031,"MTQ"
1971,"Martinique",524.45039956854,"MTQ"
1972,"Martinique",430.602628140412,"MTQ"
1973,"Martinique",410.56958963105,"MTQ"
1974,"Martinique",403.314045846104,"MTQ"
1975,"Martinique",448.30216408197,"MTQ"
1976,"Martinique",418.355717615078,"MTQ"
1977,"Martinique",414.147418383108,"MTQ"
1978,"Martinique",429.891644031312,"MTQ"
1979,"Martinique",362.305489208452,"MTQ"
1980,"Martinique",336.608917148427,"MTQ"
1981,"Martinique",330.218440775479,"MTQ"
1982,"Martinique",313.131355312892,"MTQ"
1983,"Martinique",365.07300467881,"MTQ"
1984,"Martinique",250.914670004252,"MTQ"
1985,"Martinique",281.327968810398,"MTQ"
1986,"Martinique",272.264360825106,"MTQ"
1987,"Martinique",244.515910652018,"MTQ"
1988,"Martinique",236.900579612632,"MTQ"
1989,"Martinique",254.741676487489,"MTQ"
1990,"Martinique",246.658557640876,"MTQ"
1991,"Martinique",265.043676459343,"MTQ"
1992,"Martinique",251.656365079784,"MTQ"
1993,"Martinique",250.608938884157,"MTQ"
1994,"Martinique",239.682807836722,"MTQ"
1995,"Martinique",223.925927560945,"MTQ"
1996,"Martinique",207.456681260397,"MTQ"
1997,"Martinique",205.92514197641,"MTQ"
1998,"Martinique",225.702865699644,"MTQ"
1999,"Martinique",216.985063227263,"MTQ"
2000,"Martinique",205.359516569094,"MTQ"
2001,"Martinique",203.260104314001,"MTQ"
2002,"Martinique",193.090681560238,"MTQ"
2003,"Martinique",189.127215599075,"MTQ"
2004,"Martinique",177.20592867357,"MTQ"
2005,"Martinique",173.721886422383,"MTQ"
2006,"Martinique",164.865762375154,"MTQ"
2007,"Martinique",167.235957042566,"MTQ"
2008,"Martinique",165.783543112048,"MTQ"
2009,"Martinique",164.094028089863,"MTQ"
2010,"Martinique",149.282463257124,"MTQ"
2011,"Martinique",135.000226911653,"MTQ"
2012,"Martinique",134.40843469662,"MTQ"
2013,"Martinique",136.40138532197,"MTQ"
2014,"Martinique",137.415548935997,"MTQ"
