"year","country","overshoot_day","country_3_code"
1961,"Honduras",396.578852788379,"HND"
1962,"Honduras",411.10249250074,"HND"
1963,"Honduras",407.770709913139,"HND"
1964,"Honduras",395.377078952642,"HND"
1965,"Honduras",396.567464945211,"HND"
1966,"Honduras",400.476967716637,"HND"
1967,"Honduras",414.913886501933,"HND"
1968,"Honduras",398.203096290786,"HND"
1969,"Honduras",405.32323819018,"HND"
1970,"Honduras",402.197186958622,"HND"
1971,"Honduras",407.43426920415,"HND"
1972,"Honduras",411.089996486224,"HND"
1973,"Honduras",416.592105939464,"HND"
1974,"Honduras",413.468991728369,"HND"
1975,"Honduras",432.600663437863,"HND"
1976,"Honduras",431.739997787711,"HND"
1977,"Honduras",411.659881620592,"HND"
1978,"Honduras",417.884531991947,"HND"
1979,"Honduras",379.625297237551,"HND"
1980,"Honduras",417.367173298361,"HND"
1981,"Honduras",435.752317399734,"HND"
1982,"Honduras",451.408254733164,"HND"
1983,"Honduras",446.651228457127,"HND"
1984,"Honduras",445.338765539995,"HND"
1985,"Honduras",434.368740154528,"HND"
1986,"Honduras",456.341306979812,"HND"
1987,"Honduras",449.44290804457,"HND"
1988,"Honduras",422.842221390435,"HND"
1989,"Honduras",434.144113789075,"HND"
1990,"Honduras",449.037469255991,"HND"
1991,"Honduras",443.519520681047,"HND"
1992,"Honduras",447.72287127289,"HND"
1993,"Honduras",439.243704687941,"HND"
1994,"Honduras",426.623691361911,"HND"
1995,"Honduras",409.136641093703,"HND"
1996,"Honduras",399.070105938434,"HND"
1997,"Honduras",373.871919042472,"HND"
1998,"Honduras",383.667393896732,"HND"
1999,"Honduras",375.769656367834,"HND"
2000,"Honduras",353.917791101388,"HND"
2001,"Honduras",348.399543654766,"HND"
2002,"Honduras",364.413514580128,"HND"
2003,"Honduras",350.495222382639,"HND"
2004,"Honduras",350.719707427727,"HND"
2005,"Honduras",330.529398874276,"HND"
2006,"Honduras",338.313772656993,"HND"
2007,"Honduras",321.491168960935,"HND"
2008,"Honduras",339.670537923181,"HND"
2009,"Honduras",344.619094538021,"HND"
2010,"Honduras",346.754953538129,"HND"
2011,"Honduras",331.214607762624,"HND"
2012,"Honduras",353.780805819575,"HND"
2013,"Honduras",360.030504009248,"HND"
2014,"Honduras",369.551677019755,"HND"
