"country","year","population","BiocapPerCap","footprint","deficit","id","ratio","overshoot_day"
"Italy",1961,50084199.2222223,1.074858323,2.425362665,-1.350504342,"ITA",-1.25644873828581,470.376117850332
"Italy",1962,50475398.4128271,1.077735158,2.573115448,-1.49538029,"ITA",-1.38752106779183,437.651271404306
"Italy",1963,50890500.0044614,1.069982235,2.890575168,-1.820592933,"ITA",-1.70151701491342,382.133083977542
"Italy",1964,51307800.7811539,1.068789974,2.872456573,-1.803666599,"ITA",-1.687578177778,378.936347163609
"Italy",1965,51711398.4472988,1.091149535,2.986285957,-1.895136422,"ITA",-1.73682560504035,358.182486598738
"Italy",1966,52095398.44829,1.077921009,3.2479522,-2.170031191,"ITA",-2.01316345990881,326.342656428257
"Italy",1967,52463699.2210057,1.113998987,3.513903311,-2.399904324,"ITA",-2.15431461926191,296.93262275601
"Italy",1968,52821999.9942613,1.07029175,3.641570259,-2.571278509,"ITA",-2.40240901604633,281.351012289945
"Italy",1969,53179601.5773721,1.102948676,3.942724409,-2.839775733,"ITA",-2.57471246984946,254.955570509823
"Italy",1970,53542499.9912193,1.103012969,4.228281803,-3.125268834,"ITA",-2.83339263907296,234.236871329153
"Italy",1971,53911898.4387169,1.092871387,4.208248056,-3.115376669,"ITA",-2.85063433676308,232.614941813911
"Italy",1972,54282101.570328,1.047793863,4.428361971,-3.380568108,"ITA",-3.22636757959242,215.748606927347
"Italy",1973,54643398.4414687,1.047762444,4.687990041,-3.640227597,"ITA",-3.47428712943747,202.11557091952
"Italy",1974,54982199.2107584,1.054514798,4.434861226,-3.380346428,"ITA",-3.20559407985549,208.360053460072
"Italy",1975,55289000.0035736,1.074305215,4.154691177,-3.080385962,"ITA",-2.86732850464973,218.83877871838
"Italy",1976,55559800.7747602,1.033377236,4.488460803,-3.455083567,"ITA",-3.34348718576384,200.412783975968
"Italy",1977,55797000.0032649,0.995137788,4.250022492,-3.254884704,"ITA",-3.27078796796572,208.152622513175
"Italy",1978,56004699.2090304,1.052781105,4.380283547,-3.327502442,"ITA",-3.16067832144783,201.33443408857
"Italy",1979,56190101.5524862,1.060182445,4.724721057,-3.664538612,"ITA",-3.45651703116305,183.069333105186
"Italy",1980,56358500.000512,1.06593101,4.737064897,-3.671133887,"ITA",-3.44406331700585,179.39183426746
