"year","country","overshoot_day","country_3_code"
1961,"Egypt",1423.1610135305,"EGY"
1962,"Egypt",1234.7004403668,"EGY"
1963,"Egypt",1163.911439182,"EGY"
1964,"Egypt",1118.54141475304,"EGY"
1965,"Egypt",1058.16025467792,"EGY"
1966,"Egypt",1052.32779717028,"EGY"
1967,"Egypt",1183.37914226947,"EGY"
1968,"Egypt",1153.315200193,"EGY"
1969,"Egypt",1223.36828781616,"EGY"
1970,"Egypt",1176.77334320168,"EGY"
1971,"Egypt",1089.42540711267,"EGY"
1972,"Egypt",1059.30439816086,"EGY"
1973,"Egypt",1140.66912897593,"EGY"
1974,"Egypt",974.384120861164,"EGY"
1975,"Egypt",889.438782668842,"EGY"
1976,"Egypt",832.633403245122,"EGY"
1977,"Egypt",808.414617138906,"EGY"
1978,"Egypt",769.304715985507,"EGY"
1979,"Egypt",773.35127492655,"EGY"
1980,"Egypt",714.23546309506,"EGY"
1981,"Egypt",636.872450104292,"EGY"
1982,"Egypt",641.939264224416,"EGY"
1983,"Egypt",573.584034727688,"EGY"
1984,"Egypt",552.784380589753,"EGY"
1985,"Egypt",542.174587852522,"EGY"
1986,"Egypt",552.618951747475,"EGY"
1987,"Egypt",547.278138542989,"EGY"
1988,"Egypt",543.26922206366,"EGY"
1989,"Egypt",549.760714893594,"EGY"
1990,"Egypt",527.830404607092,"EGY"
1991,"Egypt",527.257999904464,"EGY"
1992,"Egypt",520.620574691855,"EGY"
1993,"Egypt",517.652877604388,"EGY"
1994,"Egypt",505.025986176103,"EGY"
1995,"Egypt",484.391917277175,"EGY"
1996,"Egypt",467.51836137094,"EGY"
1997,"Egypt",440.017940654384,"EGY"
1998,"Egypt",424.628910986159,"EGY"
1999,"Egypt",408.878070101485,"EGY"
2000,"Egypt",414.890118628362,"EGY"
2001,"Egypt",415.354528211891,"EGY"
2002,"Egypt",412.87192416199,"EGY"
2003,"Egypt",422.808721110701,"EGY"
2004,"Egypt",412.584410507558,"EGY"
2005,"Egypt",360.436364840852,"EGY"
2006,"Egypt",340.599303619188,"EGY"
2007,"Egypt",326.517282654782,"EGY"
2008,"Egypt",331.44726334363,"EGY"
2009,"Egypt",347.200744235982,"EGY"
2010,"Egypt",310.674566149563,"EGY"
2011,"Egypt",314.750432086617,"EGY"
2012,"Egypt",303.517198583892,"EGY"
2013,"Egypt",307.499559490803,"EGY"
2014,"Egypt",309.428107540733,"EGY"
