"year","country","overshoot_day","country_3_code"
1961,"United Kingdom",185.495175989348,"GBR"
1962,"United Kingdom",177.957977618713,"GBR"
1963,"United Kingdom",170.527519845516,"GBR"
1964,"United Kingdom",165.102602423011,"GBR"
1965,"United Kingdom",159.524725058155,"GBR"
1966,"United Kingdom",162.362193818664,"GBR"
1967,"United Kingdom",158.699251713508,"GBR"
1968,"United Kingdom",151.840554771237,"GBR"
1969,"United Kingdom",144.583816000681,"GBR"
1970,"United Kingdom",139.903114392691,"GBR"
1971,"United Kingdom",141.164429593181,"GBR"
1972,"United Kingdom",138.566124780067,"GBR"
1973,"United Kingdom",133.825047939136,"GBR"
1974,"United Kingdom",139.964451963742,"GBR"
1975,"United Kingdom",149.921936528464,"GBR"
1976,"United Kingdom",143.319747596474,"GBR"
1977,"United Kingdom",142.088198633144,"GBR"
1978,"United Kingdom",143.321450316003,"GBR"
1979,"United Kingdom",134.347222310083,"GBR"
1980,"United Kingdom",147.005812687961,"GBR"
1981,"United Kingdom",151.56049083727,"GBR"
1982,"United Kingdom",151.655318295545,"GBR"
1983,"United Kingdom",152.397625274942,"GBR"
1984,"United Kingdom",152.017281985491,"GBR"
1985,"United Kingdom",146.475109871041,"GBR"
1986,"United Kingdom",138.918487117253,"GBR"
1987,"United Kingdom",133.532700538813,"GBR"
1988,"United Kingdom",125.571774435226,"GBR"
1989,"United Kingdom",128.645040792182,"GBR"
1990,"United Kingdom",129.637272581784,"GBR"
1991,"United Kingdom",127.342388141433,"GBR"
1992,"United Kingdom",126.810154939187,"GBR"
1993,"United Kingdom",132.247277766467,"GBR"
1994,"United Kingdom",127.548414274595,"GBR"
1995,"United Kingdom",128.80816087993,"GBR"
1996,"United Kingdom",124.215665772338,"GBR"
1997,"United Kingdom",128.496697074885,"GBR"
1998,"United Kingdom",126.745742984344,"GBR"
1999,"United Kingdom",126.309871159663,"GBR"
2000,"United Kingdom",118.850273782926,"GBR"
2001,"United Kingdom",109.613534831335,"GBR"
2002,"United Kingdom",111.109806353513,"GBR"
2003,"United Kingdom",111.00572436762,"GBR"
2004,"United Kingdom",108.897417671347,"GBR"
2005,"United Kingdom",106.843387927012,"GBR"
2006,"United Kingdom",104.178905374827,"GBR"
2007,"United Kingdom",102.876270279713,"GBR"
2008,"United Kingdom",107.865088224309,"GBR"
2009,"United Kingdom",107.280722890493,"GBR"
2010,"United Kingdom",116.780660300491,"GBR"
2011,"United Kingdom",123.622212598426,"GBR"
2012,"United Kingdom",124.969564114605,"GBR"
2013,"United Kingdom",125.147479610017,"GBR"
2014,"United Kingdom",127.926345914742,"GBR"
