"year","country","overshoot_day","country_3_code"
1961,"Burundi",1030.87719584589,"BDI"
1962,"Burundi",1022.41155513198,"BDI"
1963,"Burundi",1010.81201678017,"BDI"
1964,"Burundi",963.389946288207,"BDI"
1965,"Burundi",935.883810035564,"BDI"
1966,"Burundi",913.282373914666,"BDI"
1967,"Burundi",915.172651702704,"BDI"
1968,"Burundi",872.194667395176,"BDI"
1969,"Burundi",872.438990637804,"BDI"
1970,"Burundi",863.351210453221,"BDI"
1971,"Burundi",856.958472117381,"BDI"
1972,"Burundi",872.924793369263,"BDI"
1973,"Burundi",819.805853054354,"BDI"
1974,"Burundi",850.569887257204,"BDI"
1975,"Burundi",803.492880712344,"BDI"
1976,"Burundi",790.137472409468,"BDI"
1977,"Burundi",775.207260347347,"BDI"
1978,"Burundi",789.938555349572,"BDI"
1979,"Burundi",772.489029181981,"BDI"
1980,"Burundi",784.485620669649,"BDI"
1981,"Burundi",818.921495515081,"BDI"
1982,"Burundi",831.452495433183,"BDI"
1983,"Burundi",818.322712338331,"BDI"
1984,"Burundi",849.257622911102,"BDI"
1985,"Burundi",742.226531090391,"BDI"
1986,"Burundi",720.755145427015,"BDI"
1987,"Burundi",714.865888195926,"BDI"
1988,"Burundi",728.313091329293,"BDI"
1989,"Burundi",784.359399002324,"BDI"
1990,"Burundi",725.025452260665,"BDI"
1991,"Burundi",713.121189665619,"BDI"
1992,"Burundi",715.449554374357,"BDI"
1993,"Burundi",720.787075763316,"BDI"
1994,"Burundi",764.454970145775,"BDI"
1995,"Burundi",714.437233381701,"BDI"
1996,"Burundi",727.088214919924,"BDI"
1997,"Burundi",723.477298506957,"BDI"
1998,"Burundi",734.256897305474,"BDI"
1999,"Burundi",890.936384253075,"BDI"
2000,"Burundi",850.468036063431,"BDI"
2001,"Burundi",697.239394362968,"BDI"
2002,"Burundi",659.714625489275,"BDI"
2003,"Burundi",730.285264958143,"BDI"
2004,"Burundi",645.999508094808,"BDI"
2005,"Burundi",742.787921733634,"BDI"
2006,"Burundi",696.904939476426,"BDI"
2007,"Burundi",756.878060919759,"BDI"
2008,"Burundi",765.649321287148,"BDI"
2009,"Burundi",781.092339204918,"BDI"
2010,"Burundi",762.260804596783,"BDI"
2011,"Burundi",787.836344402967,"BDI"
2012,"Burundi",1024.99979009984,"BDI"
2013,"Burundi",949.556300069799,"BDI"
2014,"Burundi",1015.13272110537,"BDI"
