"year","country","overshoot_day","country_3_code"
1961,"Guyana",532.46064347656,"GUY"
1962,"Guyana",516.475660326035,"GUY"
1963,"Guyana",537.598369132415,"GUY"
1964,"Guyana",478.191246636294,"GUY"
1965,"Guyana",422.18280664827,"GUY"
1966,"Guyana",397.781064135275,"GUY"
1967,"Guyana",397.774861000895,"GUY"
1968,"Guyana",383.876114754465,"GUY"
1969,"Guyana",376.743109167757,"GUY"
1970,"Guyana",352.786594181703,"GUY"
1971,"Guyana",354.811893786519,"GUY"
1972,"Guyana",352.520281003875,"GUY"
1973,"Guyana",324.278779978447,"GUY"
1974,"Guyana",326.900784374707,"GUY"
1975,"Guyana",330.611369808905,"GUY"
1976,"Guyana",376.610401735556,"GUY"
1977,"Guyana",351.940343959533,"GUY"
1978,"Guyana",372.872080894677,"GUY"
1979,"Guyana",439.233604720314,"GUY"
1980,"Guyana",391.894092689048,"GUY"
1981,"Guyana",390.028766135853,"GUY"
1982,"Guyana",426.731717144705,"GUY"
1983,"Guyana",460.303589372348,"GUY"
1984,"Guyana",447.831064551581,"GUY"
1985,"Guyana",440.236970909743,"GUY"
1986,"Guyana",466.873340626501,"GUY"
1987,"Guyana",431.295791911976,"GUY"
1988,"Guyana",399.531802390476,"GUY"
1989,"Guyana",422.500049707674,"GUY"
1990,"Guyana",448.187660950659,"GUY"
1991,"Guyana",417.620837874309,"GUY"
1992,"Guyana",399.364227155834,"GUY"
1993,"Guyana",356.311921488389,"GUY"
1994,"Guyana",318.281739831013,"GUY"
1995,"Guyana",285.45940489606,"GUY"
1996,"Guyana",288.973134765316,"GUY"
1997,"Guyana",265.600269856939,"GUY"
1998,"Guyana",279.748749064511,"GUY"
1999,"Guyana",259.454699340231,"GUY"
2000,"Guyana",301.958242864601,"GUY"
2001,"Guyana",315.142324852565,"GUY"
2002,"Guyana",267.82176233256,"GUY"
2003,"Guyana",264.611747934011,"GUY"
2004,"Guyana",272.484600790976,"GUY"
2005,"Guyana",275.313900244037,"GUY"
2006,"Guyana",282.547326454947,"GUY"
2007,"Guyana",248.999741305807,"GUY"
2008,"Guyana",245.670540903923,"GUY"
2009,"Guyana",234.22732144349,"GUY"
2010,"Guyana",240.078372352405,"GUY"
2011,"Guyana",203.646620297763,"GUY"
2012,"Guyana",185.678222647099,"GUY"
2013,"Guyana",191.214341993019,"GUY"
2014,"Guyana",213.768920792298,"GUY"
