"year","country","overshoot_day","country_3_code"
1961,"Korea, Democratic People's Republic of",900.318010996308,"PRK"
1962,"Korea, Democratic People's Republic of",841.75419557363,"PRK"
1963,"Korea, Democratic People's Republic of",786.693346673118,"PRK"
1964,"Korea, Democratic People's Republic of",739.956676311429,"PRK"
1965,"Korea, Democratic People's Republic of",652.56777400517,"PRK"
1966,"Korea, Democratic People's Republic of",606.778975068244,"PRK"
1967,"Korea, Democratic People's Republic of",581.134110348278,"PRK"
1968,"Korea, Democratic People's Republic of",543.818036885397,"PRK"
1969,"Korea, Democratic People's Republic of",501.422931464114,"PRK"
1970,"Korea, Democratic People's Republic of",449.518701581302,"PRK"
1971,"Korea, Democratic People's Republic of",339.602847962666,"PRK"
1972,"Korea, Democratic People's Republic of",329.944110498913,"PRK"
1973,"Korea, Democratic People's Republic of",319.730930542283,"PRK"
1974,"Korea, Democratic People's Republic of",311.005680722217,"PRK"
1975,"Korea, Democratic People's Republic of",310.120954974815,"PRK"
1976,"Korea, Democratic People's Republic of",287.035986641034,"PRK"
1977,"Korea, Democratic People's Republic of",273.749950671596,"PRK"
1978,"Korea, Democratic People's Republic of",262.943463369547,"PRK"
1979,"Korea, Democratic People's Republic of",242.451370305665,"PRK"
1980,"Korea, Democratic People's Republic of",234.377596957717,"PRK"
1981,"Korea, Democratic People's Republic of",231.883714449738,"PRK"
1982,"Korea, Democratic People's Republic of",230.178448350619,"PRK"
1983,"Korea, Democratic People's Republic of",223.871193043198,"PRK"
1984,"Korea, Democratic People's Republic of",220.82061316646,"PRK"
1985,"Korea, Democratic People's Republic of",214.383727151507,"PRK"
1986,"Korea, Democratic People's Republic of",214.245270847661,"PRK"
1987,"Korea, Democratic People's Republic of",217.90072179565,"PRK"
1988,"Korea, Democratic People's Republic of",210.99365027955,"PRK"
1989,"Korea, Democratic People's Republic of",215.099488181337,"PRK"
1990,"Korea, Democratic People's Republic of",228.177948635905,"PRK"
1991,"Korea, Democratic People's Republic of",219.062655737701,"PRK"
1992,"Korea, Democratic People's Republic of",237.482771885755,"PRK"
1993,"Korea, Democratic People's Republic of",241.092517249013,"PRK"
1994,"Korea, Democratic People's Republic of",258.839632177532,"PRK"
1995,"Korea, Democratic People's Republic of",271.403365803315,"PRK"
1996,"Korea, Democratic People's Republic of",288.880391057663,"PRK"
1997,"Korea, Democratic People's Republic of",283.176704940109,"PRK"
1998,"Korea, Democratic People's Republic of",279.809741753756,"PRK"
1999,"Korea, Democratic People's Republic of",270.229457438958,"PRK"
2000,"Korea, Democratic People's Republic of",252.372976622912,"PRK"
2001,"Korea, Democratic People's Republic of",239.96135432613,"PRK"
2002,"Korea, Democratic People's Republic of",237.849265143774,"PRK"
2003,"Korea, Democratic People's Republic of",227.666722887978,"PRK"
2004,"Korea, Democratic People's Republic of",220.779418859007,"PRK"
2005,"Korea, Democratic People's Republic of",211.89038096942,"PRK"
2006,"Korea, Democratic People's Republic of",204.465323133749,"PRK"
2007,"Korea, Democratic People's Republic of",210.579146584647,"PRK"
2008,"Korea, Democratic People's Republic of",199.210716758212,"PRK"
2009,"Korea, Democratic People's Republic of",209.650046677862,"PRK"
2010,"Korea, Democratic People's Republic of",203.51142588106,"PRK"
2011,"Korea, Democratic People's Republic of",209.036123136987,"PRK"
2012,"Korea, Democratic People's Republic of",198.749428875909,"PRK"
2013,"Korea, Democratic People's Republic of",212.563902743229,"PRK"
2014,"Korea, Democratic People's Republic of",213.725379585772,"PRK"
