"year","country","overshoot_day","country_3_code"
1961,"Ethiopia PDR",587.453479708076,"NULL"
1962,"Ethiopia PDR",593.570534912157,"NULL"
1963,"Ethiopia PDR",590.538391862768,"NULL"
1964,"Ethiopia PDR",593.514147239069,"NULL"
1965,"Ethiopia PDR",593.229615457363,"NULL"
1966,"Ethiopia PDR",592.566105972898,"NULL"
1967,"Ethiopia PDR",589.327030019341,"NULL"
1968,"Ethiopia PDR",590.738015710096,"NULL"
1969,"Ethiopia PDR",584.782588651202,"NULL"
1970,"Ethiopia PDR",580.040139883197,"NULL"
1971,"Ethiopia PDR",588.001296960401,"NULL"
1972,"Ethiopia PDR",595.388257686766,"NULL"
1973,"Ethiopia PDR",617.165248343123,"NULL"
1974,"Ethiopia PDR",618.901582930216,"NULL"
1975,"Ethiopia PDR",622.049040258091,"NULL"
1976,"Ethiopia PDR",613.673476254278,"NULL"
1977,"Ethiopia PDR",595.162934353453,"NULL"
1978,"Ethiopia PDR",601.036901252901,"NULL"
1979,"Ethiopia PDR",573.922337554143,"NULL"
1980,"Ethiopia PDR",552.157364867665,"NULL"
1981,"Ethiopia PDR",565.705511921322,"NULL"
1982,"Ethiopia PDR",573.246247539751,"NULL"
1983,"Ethiopia PDR",560.006123118214,"NULL"
1984,"Ethiopia PDR",587.467214304907,"NULL"
1985,"Ethiopia PDR",592.664193820268,"NULL"
1986,"Ethiopia PDR",592.559764394659,"NULL"
1987,"Ethiopia PDR",598.297833588209,"NULL"
1988,"Ethiopia PDR",581.564566251409,"NULL"
1989,"Ethiopia PDR",600.565672215438,"NULL"
1990,"Ethiopia PDR",601.520262974234,"NULL"
1991,"Ethiopia PDR",585.787640802567,"NULL"
1992,"Ethiopia PDR",604.956737013704,"NULL"
