"year","country","overshoot_day","country_3_code"
1961,"Spain",493.621129129027,"ESP"
1962,"Spain",454.784705275326,"ESP"
1963,"Spain",422.281005440936,"ESP"
1964,"Spain",438.948619347985,"ESP"
1965,"Spain",383.39289230198,"ESP"
1966,"Spain",355.760131669603,"ESP"
1967,"Spain",341.475736734975,"ESP"
1968,"Spain",322.742112456943,"ESP"
1969,"Spain",304.731542130026,"ESP"
1970,"Spain",291.2615500796,"ESP"
1971,"Spain",278.452918542549,"ESP"
1972,"Spain",257.504922307286,"ESP"
1973,"Spain",252.172417898908,"ESP"
1974,"Spain",238.151250566438,"ESP"
1975,"Spain",234.829882247728,"ESP"
1976,"Spain",227.240780009576,"ESP"
1977,"Spain",235.069157873658,"ESP"
1978,"Spain",232.301300214779,"ESP"
1979,"Spain",226.743063525241,"ESP"
1980,"Spain",211.664206826993,"ESP"
1981,"Spain",238.890953360341,"ESP"
1982,"Spain",223.997849511905,"ESP"
1983,"Spain",231.811238246741,"ESP"
1984,"Spain",220.736940498965,"ESP"
1985,"Spain",227.363463089605,"ESP"
1986,"Spain",210.556468766345,"ESP"
1987,"Spain",193.355805281115,"ESP"
1988,"Spain",180.824885012389,"ESP"
1989,"Spain",170.325113988466,"ESP"
1990,"Spain",165.746696020908,"ESP"
1991,"Spain",158.165308747789,"ESP"
1992,"Spain",155.193038176355,"ESP"
1993,"Spain",159.246094530304,"ESP"
1994,"Spain",155.989419988918,"ESP"
1995,"Spain",148.897704908387,"ESP"
1996,"Spain",146.110526360522,"ESP"
1997,"Spain",142.969634503221,"ESP"
1998,"Spain",132.22497830547,"ESP"
1999,"Spain",127.147130225849,"ESP"
2000,"Spain",121.980846772916,"ESP"
2001,"Spain",125.126595381961,"ESP"
2002,"Spain",118.172779889985,"ESP"
2003,"Spain",113.65226446342,"ESP"
2004,"Spain",114.073363746659,"ESP"
2005,"Spain",113.750663946931,"ESP"
2006,"Spain",109.714105547454,"ESP"
2007,"Spain",107.355439614471,"ESP"
2008,"Spain",115.457779636682,"ESP"
2009,"Spain",134.334386556252,"ESP"
2010,"Spain",139.690392578336,"ESP"
2011,"Spain",146.682009207215,"ESP"
2012,"Spain",161.257483175378,"ESP"
2013,"Spain",154.548045717968,"ESP"
2014,"Spain",161.312499669122,"ESP"
