"year","country","overshoot_day","country_3_code"
1961,"Saint Lucia",1622.86810313505,"LCA"
1962,"Saint Lucia",1530.69724716297,"LCA"
1963,"Saint Lucia",1443.52029250916,"LCA"
1964,"Saint Lucia",1431.1019881086,"LCA"
1965,"Saint Lucia",1257.33892163418,"LCA"
1966,"Saint Lucia",1229.49468785746,"LCA"
1967,"Saint Lucia",1102.85739339068,"LCA"
1968,"Saint Lucia",1009.66577044458,"LCA"
1969,"Saint Lucia",878.108149814811,"LCA"
1970,"Saint Lucia",746.355003181543,"LCA"
1971,"Saint Lucia",766.375909299083,"LCA"
1972,"Saint Lucia",718.275246760148,"LCA"
1973,"Saint Lucia",659.665362435011,"LCA"
1974,"Saint Lucia",723.581759889761,"LCA"
1975,"Saint Lucia",719.597456138584,"LCA"
1976,"Saint Lucia",683.602623959351,"LCA"
1977,"Saint Lucia",645.898964783365,"LCA"
1978,"Saint Lucia",489.37829637838,"LCA"
1979,"Saint Lucia",450.441147165632,"LCA"
1980,"Saint Lucia",596.644138886848,"LCA"
1981,"Saint Lucia",598.024171585625,"LCA"
1982,"Saint Lucia",580.976178104648,"LCA"
1983,"Saint Lucia",609.697543164395,"LCA"
1984,"Saint Lucia",552.023119539784,"LCA"
1985,"Saint Lucia",472.468909756257,"LCA"
1986,"Saint Lucia",437.275059808494,"LCA"
1987,"Saint Lucia",397.966876111431,"LCA"
1988,"Saint Lucia",372.185663249195,"LCA"
1989,"Saint Lucia",297.910616370062,"LCA"
1990,"Saint Lucia",327.606511739382,"LCA"
1991,"Saint Lucia",310.208386681205,"LCA"
1992,"Saint Lucia",260.098687434727,"LCA"
1993,"Saint Lucia",271.157778807588,"LCA"
1994,"Saint Lucia",235.892375829374,"LCA"
1995,"Saint Lucia",230.642460844202,"LCA"
1996,"Saint Lucia",225.89459573525,"LCA"
1997,"Saint Lucia",227.262392604142,"LCA"
1998,"Saint Lucia",217.348732062294,"LCA"
1999,"Saint Lucia",215.648924232766,"LCA"
2000,"Saint Lucia",214.965616121188,"LCA"
2001,"Saint Lucia",242.831136413329,"LCA"
2002,"Saint Lucia",252.470892876479,"LCA"
2003,"Saint Lucia",236.208364095525,"LCA"
2004,"Saint Lucia",233.568697785643,"LCA"
2005,"Saint Lucia",209.135542238809,"LCA"
2006,"Saint Lucia",213.95156768032,"LCA"
2007,"Saint Lucia",241.022428488969,"LCA"
2008,"Saint Lucia",256.689048387876,"LCA"
2009,"Saint Lucia",248.499733474938,"LCA"
2010,"Saint Lucia",240.187454504626,"LCA"
2011,"Saint Lucia",254.361062435705,"LCA"
2012,"Saint Lucia",261.888477123861,"LCA"
2013,"Saint Lucia",286.547381733766,"LCA"
2014,"Saint Lucia",299.289796627527,"LCA"
