"year","country","overshoot_day","country_3_code"
1961,"Fiji",1015.48092602779,"FJI"
1962,"Fiji",916.252926717028,"FJI"
1963,"Fiji",885.138956300851,"FJI"
1964,"Fiji",769.669787675273,"FJI"
1965,"Fiji",774.874922067221,"FJI"
1966,"Fiji",773.539500957721,"FJI"
1967,"Fiji",774.290973923706,"FJI"
1968,"Fiji",702.043913422134,"FJI"
1969,"Fiji",659.417814408961,"FJI"
1970,"Fiji",602.824614805652,"FJI"
1971,"Fiji",610.081372945228,"FJI"
1972,"Fiji",549.849169883741,"FJI"
1973,"Fiji",521.902211052607,"FJI"
1974,"Fiji",509.189547853791,"FJI"
1975,"Fiji",525.242242753832,"FJI"
1976,"Fiji",532.714981991703,"FJI"
1977,"Fiji",436.145156743256,"FJI"
1978,"Fiji",439.983301267848,"FJI"
1979,"Fiji",375.410561543387,"FJI"
1980,"Fiji",398.250080505931,"FJI"
1981,"Fiji",344.607147441371,"FJI"
1982,"Fiji",382.178028036307,"FJI"
1983,"Fiji",435.059925412126,"FJI"
1984,"Fiji",425.694001223595,"FJI"
1985,"Fiji",422.110630607223,"FJI"
1986,"Fiji",392.488548012646,"FJI"
1987,"Fiji",417.073243501879,"FJI"
1988,"Fiji",371.884737584546,"FJI"
1989,"Fiji",350.774649371924,"FJI"
1990,"Fiji",321.667600060787,"FJI"
1991,"Fiji",355.95310048125,"FJI"
1992,"Fiji",366.816982784879,"FJI"
1993,"Fiji",304.283668627965,"FJI"
1994,"Fiji",302.711133455886,"FJI"
1995,"Fiji",276.76962977636,"FJI"
1996,"Fiji",289.172103815497,"FJI"
1997,"Fiji",290.286973612814,"FJI"
1998,"Fiji",290.038273220647,"FJI"
1999,"Fiji",282.316418799134,"FJI"
2000,"Fiji",258.235596808259,"FJI"
2001,"Fiji",237.690952780915,"FJI"
2002,"Fiji",256.875055899973,"FJI"
2003,"Fiji",250.540088098552,"FJI"
2004,"Fiji",222.194316312948,"FJI"
2005,"Fiji",234.224730199352,"FJI"
2006,"Fiji",227.048938119949,"FJI"
2007,"Fiji",252.888055741265,"FJI"
2008,"Fiji",271.025728704885,"FJI"
2009,"Fiji",281.575716412727,"FJI"
2010,"Fiji",241.340863671679,"FJI"
2011,"Fiji",197.485582691906,"FJI"
2012,"Fiji",182.704465257299,"FJI"
2013,"Fiji",197.165074030478,"FJI"
2014,"Fiji",157.532026240413,"FJI"
