"year","country","overshoot_day","country_3_code"
1961,"Niger",688.494555590051,"NER"
1962,"Niger",662.495001822929,"NER"
1963,"Niger",612.138403540454,"NER"
1964,"Niger",571.443315395285,"NER"
1965,"Niger",554.620308203996,"NER"
1966,"Niger",536.590939244614,"NER"
1967,"Niger",487.259259476921,"NER"
1968,"Niger",533.534375445979,"NER"
1969,"Niger",493.730461409768,"NER"
1970,"Niger",532.840988154071,"NER"
1971,"Niger",497.631636317673,"NER"
1972,"Niger",483.229630820688,"NER"
1973,"Niger",589.624231430992,"NER"
1974,"Niger",529.526776401011,"NER"
1975,"Niger",490.325201106897,"NER"
1976,"Niger",470.49766705195,"NER"
1977,"Niger",485.66549073381,"NER"
1978,"Niger",472.53014182188,"NER"
1979,"Niger",453.172360324601,"NER"
1980,"Niger",437.572762138029,"NER"
1981,"Niger",434.410065271416,"NER"
1982,"Niger",437.605919949829,"NER"
1983,"Niger",420.045642281185,"NER"
1984,"Niger",509.915328372003,"NER"
1985,"Niger",513.872858467202,"NER"
1986,"Niger",472.718001187569,"NER"
1987,"Niger",492.902626235508,"NER"
1988,"Niger",449.457805896192,"NER"
1989,"Niger",467.20622169345,"NER"
1990,"Niger",482.049355067703,"NER"
1991,"Niger",447.851009179705,"NER"
1992,"Niger",406.614325568981,"NER"
1993,"Niger",462.795971509919,"NER"
1994,"Niger",439.587091781431,"NER"
1995,"Niger",474.370144129577,"NER"
1996,"Niger",498.267223144074,"NER"
1997,"Niger",534.547482238692,"NER"
1998,"Niger",395.552792433417,"NER"
1999,"Niger",452.616445323065,"NER"
2000,"Niger",536.502582063891,"NER"
2001,"Niger",457.953286300484,"NER"
2002,"Niger",414.805126882227,"NER"
2003,"Niger",417.515847685412,"NER"
2004,"Niger",486.852657593998,"NER"
2005,"Niger",401.41862243911,"NER"
2006,"Niger",394.806801269463,"NER"
2007,"Niger",371.134962547997,"NER"
2008,"Niger",330.912797705781,"NER"
2009,"Niger",418.612065633587,"NER"
2010,"Niger",348.32629063257,"NER"
2011,"Niger",347.099789646269,"NER"
2012,"Niger",395.807585489811,"NER"
2013,"Niger",381.610890872929,"NER"
2014,"Niger",349.790448566496,"NER"
