"year","country","overshoot_day","country_3_code"
1961,"Congo, Democratic Republic of",1191.66368742702,"COD"
1962,"Congo, Democratic Republic of",1193.19912045045,"COD"
1963,"Congo, Democratic Republic of",1148.94080320244,"COD"
1964,"Congo, Democratic Republic of",1166.73326274323,"COD"
1965,"Congo, Democratic Republic of",1109.38545942553,"COD"
1966,"Congo, Democratic Republic of",1072.17133152522,"COD"
1967,"Congo, Democratic Republic of",1067.7541698784,"COD"
1968,"Congo, Democratic Republic of",1012.10199163435,"COD"
1969,"Congo, Democratic Republic of",989.042052604312,"COD"
1970,"Congo, Democratic Republic of",973.561428482618,"COD"
1971,"Congo, Democratic Republic of",960.298589315749,"COD"
1972,"Congo, Democratic Republic of",943.835021801172,"COD"
1973,"Congo, Democratic Republic of",943.581687484959,"COD"
1974,"Congo, Democratic Republic of",933.593507838227,"COD"
1975,"Congo, Democratic Republic of",942.871822873588,"COD"
1976,"Congo, Democratic Republic of",923.876628398761,"COD"
1977,"Congo, Democratic Republic of",934.897268721991,"COD"
1978,"Congo, Democratic Republic of",939.875439901504,"COD"
1979,"Congo, Democratic Republic of",907.559755434646,"COD"
1980,"Congo, Democratic Republic of",889.142670693089,"COD"
1981,"Congo, Democratic Republic of",871.818880168856,"COD"
1982,"Congo, Democratic Republic of",849.948881397334,"COD"
1983,"Congo, Democratic Republic of",811.500164738163,"COD"
1984,"Congo, Democratic Republic of",795.233132164782,"COD"
1985,"Congo, Democratic Republic of",765.609650083132,"COD"
1986,"Congo, Democratic Republic of",773.48455904269,"COD"
1987,"Congo, Democratic Republic of",771.063693409357,"COD"
1988,"Congo, Democratic Republic of",770.30746992794,"COD"
1989,"Congo, Democratic Republic of",765.753877899534,"COD"
1990,"Congo, Democratic Republic of",749.371343740828,"COD"
1991,"Congo, Democratic Republic of",745.174808682151,"COD"
1992,"Congo, Democratic Republic of",734.956680645229,"COD"
1993,"Congo, Democratic Republic of",711.435967318219,"COD"
1994,"Congo, Democratic Republic of",713.931784290186,"COD"
1995,"Congo, Democratic Republic of",741.730607113477,"COD"
1996,"Congo, Democratic Republic of",737.991328774898,"COD"
1997,"Congo, Democratic Republic of",744.86206425166,"COD"
1998,"Congo, Democratic Republic of",735.308820756265,"COD"
1999,"Congo, Democratic Republic of",749.66294578988,"COD"
2000,"Congo, Democratic Republic of",758.212628607132,"COD"
2001,"Congo, Democratic Republic of",765.125605430808,"COD"
2002,"Congo, Democratic Republic of",765.336165848581,"COD"
2003,"Congo, Democratic Republic of",765.999276813799,"COD"
2004,"Congo, Democratic Republic of",777.175444485937,"COD"
2005,"Congo, Democratic Republic of",776.960313766982,"COD"
2006,"Congo, Democratic Republic of",767.036573337783,"COD"
2007,"Congo, Democratic Republic of",774.854495785925,"COD"
2008,"Congo, Democratic Republic of",793.087438804991,"COD"
2009,"Congo, Democratic Republic of",780.395661065638,"COD"
2010,"Congo, Democratic Republic of",794.670014441213,"COD"
2011,"Congo, Democratic Republic of",793.56374608965,"COD"
2012,"Congo, Democratic Republic of",790.341093499276,"COD"
2013,"Congo, Democratic Republic of",801.707315862317,"COD"
2014,"Congo, Democratic Republic of",811.33079022908,"COD"
