"country","year","population","BiocapPerCap","footprint","deficit","id","ratio","overshoot_day"
"Russian Federation",1992,148321999.95501,6.720497611,6.909131102,-0.188633491,"RUS",-1.02806838138285,107.480069106664
"Russian Federation",1993,148435999.989437,6.652141574,6.038775183,0.613366391,"RUS",1.10157132029025,120.948954957787
"Russian Federation",1994,148415999.992255,6.549631741,5.085887412,1.463744329,"RUS",1.28780510162297,142.751136847819
"Russian Federation",1995,148293000.001399,6.404006521,5.029885505,1.374121016,"RUS",1.2731913122078,141.37081963993
"Russian Federation",1996,148077999.981655,6.443971937,4.751907733,1.692064204,"RUS",1.35608104088385,149.868219473202
"Russian Federation",1997,147773000.018743,6.584754691,4.872960279,1.711794412,"RUS",1.35128428811538,144.830077233545
"Russian Federation",1998,147385000.005137,6.290779858,4.378819913,1.911959945,"RUS",1.43663818189919,160.054730004995
"Russian Federation",1999,146924000.000235,6.38343235,4.483743856,1.899688494,"RUS",1.42368353152373,154.666261311223
"Russian Federation",2000,146400999.991462,6.500644103,4.698190514,1.802453589,"RUS",1.38364847061863,145.625678621376
"Russian Federation",2001,145818000.006321,6.685319449,5.000111844,1.685207605,"RUS",1.3370339939199,135.880954216864
"Russian Federation",2002,145196000.005291,6.725128178,4.857508925,1.867619253,"RUS",1.38448087660735,138.082632203721
"Russian Federation",2003,144582999.995057,6.61401931,4.957905229,1.656114081,"RUS",1.33403504972221,133.313508229242
"Russian Federation",2004,144043999.987994,6.683836846,5.043093467,1.640743379,"RUS",1.32534462230375,132.17646567231
"Russian Federation",2005,143622999.999077,6.724346194,5.073663595,1.650682599,"RUS",1.325343325876,129.005629726811
"Russian Federation",2006,143338000.004893,6.77137625,5.329232269,1.442143981,"RUS",1.27061007455051,121.567694565501
"Russian Federation",2007,143179999.993002,6.799610263,5.51607127,1.283538993,"RUS",1.23269078483449,116.469799831993
"Russian Federation",2008,143123000.016084,6.981769661,5.694796109,1.286973552,"RUS",1.22599115708462,113.252284288984
"Russian Federation",2009,143127000.016307,6.889337532,5.182556807,1.706780725,"RUS",1.32933179429891,122.331772530694
"Russian Federation",2010,143157999.988506,6.601210024,5.361945504,1.23926452,"RUS",1.23112217757528,117.271207536518
"Russian Federation",2011,143210999.998221,6.882930125,5.915102775,0.967827349999999,"RUS",1.16361969567122,105.375929639803
"Russian Federation",2012,143287999.99434,6.651021961,5.515160782,1.135861179,"RUS",1.20595250096788,111.132597464792
"Russian Federation",2013,143366999.994774,6.803215628,5.624010873,1.179204755,"RUS",1.20967326539143,109.728353461228
"Russian Federation",2014,143428999.989119,6.876769056,5.568220041,1.308549015,"RUS",1.23500311769291,110.258905179752
