"year","country","overshoot_day","country_3_code"
1992,"Serbia and Montenegro",273.886592577261,"SCG"
1993,"Serbia and Montenegro",280.984110296269,"SCG"
1994,"Serbia and Montenegro",282.47897283611,"SCG"
1995,"Serbia and Montenegro",246.689681070585,"SCG"
1996,"Serbia and Montenegro",237.08278030009,"SCG"
1997,"Serbia and Montenegro",206.428844665587,"SCG"
1998,"Serbia and Montenegro",219.608038753031,"SCG"
1999,"Serbia and Montenegro",250.58780291202,"SCG"
2000,"Serbia and Montenegro",266.96606860408,"SCG"
2001,"Serbia and Montenegro",222.879986847171,"SCG"
2002,"Serbia and Montenegro",220.154715245509,"SCG"
2003,"Serbia and Montenegro",215.140759162593,"SCG"
2004,"Serbia and Montenegro",187.881464652533,"SCG"
2005,"Serbia and Montenegro",208.835284411312,"SCG"
