country,year,overshoot_day
Chad,1961,1313.8758367759799
Chad,1962,1286.1919983821999
Chad,1963,1243.65392662971
Chad,1964,1257.4086437097999
Chad,1965,1218.2816341489099
Chad,1966,1223.1395408776
Chad,1967,1177.1472302059101
Chad,1968,1155.8809838019999
Chad,1969,1196.3466859073101
Chad,1970,1185.13130257884
Chad,1971,1182.3482773092101
Chad,1972,1121.56672172495
Chad,1973,1157.5762722463301
Chad,1974,1295.2077791730201
Chad,1975,1278.82041447764
Chad,1976,1271.73689589582
Chad,1977,1184.7481829173601
Chad,1978,1150.43411177748
Chad,1979,1131.4888060939199
Chad,1980,1109.2309248965701
Chad,1981,1083.25562849628
Chad,1982,1033.35314816046
Chad,1983,1033.9810215157399
Chad,1984,1149.1322771819
Chad,1985,1096.7759840174699
Chad,1986,1036.2361720742001
Chad,1987,1017.4291790081299
Chad,1988,996.90342393427204
Chad,1989,977.72489708670003
Chad,1990,961.24339577349895
Chad,1991,922.44170924880802
Chad,1992,905.30821443954403
Chad,1993,889.07478360423897
Chad,1994,874.153695095427
Chad,1995,853.48503044050301
Chad,1996,822.43190602024094
Chad,1997,769.87731743750601
Chad,1998,723.80590903789698
Chad,1999,717.88454337715802
Chad,2000,701.62281360848397
Chad,2001,664.22673745767804
Chad,2002,661.544420902723
Chad,2003,637.03819633846297
Chad,2004,631.26406141380596
Chad,2005,612.78883454023901
Chad,2006,595.93862061524896
Chad,2007,561.01516659483502
Chad,2008,546.02766552912703
Chad,2009,533.05351482159904
Chad,2010,500.60568833870701
Chad,2011,498.02726151243797
Chad,2012,479.58817783325901
Chad,2013,470.62581655605402
Chad,2014,443.87404049614298
