country,year,overshoot_day
Mauritania,1961,2016.3885984969399
Mauritania,1962,1965.34371423681
Mauritania,1963,1898.3859949687101
Mauritania,1964,1874.48788294009
Mauritania,1965,1789.1016035827399
Mauritania,1966,1736.2865758098999
Mauritania,1967,1660.3597918543001
Mauritania,1968,1586.06976105679
Mauritania,1969,1786.61114613223
Mauritania,1970,1693.4131703447999
Mauritania,1971,1686.99473439037
Mauritania,1972,2030.82138178222
Mauritania,1973,1906.77073931004
Mauritania,1974,2175.61347087066
Mauritania,1975,1981.53004089157
Mauritania,1976,1933.35643282723
Mauritania,1977,1879.7567784134001
Mauritania,1978,1823.0321299858799
Mauritania,1979,1801.1908958685799
Mauritania,1980,1728.6708968359801
Mauritania,1981,1623.4928203111799
Mauritania,1982,1535.8023429989701
Mauritania,1983,1568.13105465069
Mauritania,1984,1620.05262668816
Mauritania,1985,1528.58867138558
Mauritania,1986,1524.3161630874399
Mauritania,1987,1176.6118673690301
Mauritania,1988,1143.45109908975
Mauritania,1989,1156.7896708896001
Mauritania,1990,1350.1133091723
Mauritania,1991,1257.73453083659
Mauritania,1992,1298.16248406056
Mauritania,1993,1268.3347680454399
Mauritania,1994,1239.29749749078
Mauritania,1995,1362.1448294433001
Mauritania,1996,1252.4465858507699
Mauritania,1997,1125.8447771982201
Mauritania,1998,988.63199007644005
Mauritania,1999,974.73379269640498
Mauritania,2000,962.44035996703099
Mauritania,2001,907.92496713332901
Mauritania,2002,845.47528983810003
Mauritania,2003,797.78865544805399
Mauritania,2004,741.33032986834996
Mauritania,2005,761.97385713948199
Mauritania,2006,796.54438982846705
Mauritania,2007,777.31632570651004
Mauritania,2008,796.17777716364401
Mauritania,2009,741.55712521391399
Mauritania,2010,702.59583147179796
Mauritania,2011,708.29804178362895
Mauritania,2012,664.58267957073701
Mauritania,2013,655.144244778656
Mauritania,2014,689.49755919963798
