country,year,overshoot_day
Cuba,1961,232.49116297274099
Cuba,1962,201.86545604461801
Cuba,1963,189.43554500061799
Cuba,1964,182.975355878958
Cuba,1965,184.188007680141
Cuba,1966,182.92962737197001
Cuba,1967,182.51525297183201
Cuba,1968,166.23889828239601
Cuba,1969,154.570893507438
Cuba,1970,158.33023114506599
Cuba,1971,137.90213975192
Cuba,1972,132.52829477585601
Cuba,1973,128.427751271071
Cuba,1974,124.324281811538
Cuba,1975,124.62974381318701
Cuba,1976,120.44863241498599
Cuba,1977,121.276982438364
Cuba,1978,122.679357661832
Cuba,1979,128.07181947642201
Cuba,1980,111.85209006882199
Cuba,1981,120.97029259551999
Cuba,1982,132.415690998043
Cuba,1983,123.859647730104
Cuba,1984,124.901784172492
Cuba,1985,128.14843747766099
Cuba,1986,127.053883218419
Cuba,1987,122.736707071734
Cuba,1988,117.982381360898
Cuba,1989,116.96972491467599
Cuba,1990,124.50840662124
Cuba,1991,139.47449608289301
Cuba,1992,163.43203905946399
Cuba,1993,151.838582363028
Cuba,1994,151.19441226600699
Cuba,1995,143.36601334059799
Cuba,1996,151.93584855593301
Cuba,1997,146.60633920930101
Cuba,1998,146.49513585343999
Cuba,1999,163.11910467493101
Cuba,2000,164.89343292603101
Cuba,2001,163.50498414018199
Cuba,2002,177.22133134636999
Cuba,2003,167.91863694914301
Cuba,2004,167.23194520804699
Cuba,2005,144.10986198993501
Cuba,2006,135.574146417039
Cuba,2007,137.59846282763601
Cuba,2008,138.70489806869799
Cuba,2009,139.27198374851699
Cuba,2010,126.161296900895
Cuba,2011,134.82330223952599
Cuba,2012,140.217822096384
Cuba,2013,147.661531855736
Cuba,2014,152.23507597647401
