country,year,overshoot_day
Congo,1961,17595.4757477245
Congo,1962,17957.036101526301
Congo,1963,16930.473530832001
Congo,1964,16962.486733710401
Congo,1965,17375.574044104102
Congo,1966,16627.170864478099
Congo,1967,15426.214248271801
Congo,1968,14401.5534306932
Congo,1969,14248.8855067478
Congo,1970,13973.6507291612
Congo,1971,13247.1283764122
Congo,1972,12857.132745445901
Congo,1973,12867.0240289298
Congo,1974,14572.119899875201
Congo,1975,13815.442394424201
Congo,1976,12388.795681317701
Congo,1977,11874.5997430321
Congo,1978,10464.3613350858
Congo,1979,10437.6463383954
Congo,1980,9913.0154343696104
Congo,1981,9943.0552980882494
Congo,1982,8915.9054431327695
Congo,1983,8592.1437776154999
Congo,1984,8412.3635485858595
Congo,1985,8200.8869722268591
Congo,1986,8119.1455501029895
Congo,1987,8257.9026354770504
Congo,1988,8087.4232736994099
Congo,1989,8454.7544891730795
Congo,1990,8292.9987106657809
Congo,1991,6995.1568062672404
Congo,1992,5954.3492903464803
Congo,1993,6022.1672463388804
Congo,1994,6546.6189030946898
Congo,1995,6297.95655188005
Congo,1996,7513.5228335998099
Congo,1997,7003.1113468045696
Congo,1998,7227.7154948193802
Congo,1999,6817.3664927141599
Congo,2000,6283.43259238677
Congo,2001,6026.4431921525802
Congo,2002,5490.4235874025699
Congo,2003,5299.1387116216001
Congo,2004,4951.2586169609103
Congo,2005,4936.1863696499304
Congo,2006,4461.6681549525201
Congo,2007,4165.8493175236199
Congo,2008,4576.4632529193404
Congo,2009,3606.17444281281
Congo,2010,4164.2448157018398
Congo,2011,4054.9562401921899
Congo,2012,3309.8562597070299
Congo,2013,2991.8194085089499
Congo,2014,3150.7474167770501
Cook Islands,2014,73.286946452568003
Costa Rica,1961,1002.38841437651
Costa Rica,1962,970.36885859221002
Costa Rica,1963,925.52456854669595
Costa Rica,1964,889.36169012423397
Costa Rica,1965,787.62239550596996
Costa Rica,1966,775.44467599728
Costa Rica,1967,772.25163557052394
Costa Rica,1968,740.92453977340404
Costa Rica,1969,709.47928726416399
Costa Rica,1970,634.96496210568102
Costa Rica,1971,587.11098863856103
Costa Rica,1972,603.365608377684
Costa Rica,1973,533.60259694530203
Costa Rica,1974,527.02144733068599
Costa Rica,1975,525.62410660131104
Costa Rica,1976,512.44975176899095
Costa Rica,1977,470.78005451162198
Costa Rica,1978,462.224567240932
Costa Rica,1979,441.57292736358801
Costa Rica,1980,427.25684781256899
Costa Rica,1981,484.837083234631
Costa Rica,1982,487.79255442990501
Costa Rica,1983,473.60721704036899
Costa Rica,1984,457.660557235542
Costa Rica,1985,451.63046924800801
Costa Rica,1986,453.72530688456999
Costa Rica,1987,424.845458186945
Costa Rica,1988,421.04131574287499
Costa Rica,1989,400.200670304136
Costa Rica,1990,400.05281476285802
Costa Rica,1991,393.64985429040797
Costa Rica,1992,317.53964084148902
Costa Rica,1993,323.31213976737098
Costa Rica,1994,292.95806773752003
Costa Rica,1995,297.96528182894701
Costa Rica,1996,232.99100921284
Costa Rica,1997,269.91824209277002
Costa Rica,1998,270.99203816278401
Costa Rica,1999,258.67605734038301
Costa Rica,2000,267.76344553760902
Costa Rica,2001,254.69117192949801
Costa Rica,2002,252.179576699797
Costa Rica,2003,265.27534784491399
Costa Rica,2004,266.42796093688901
Costa Rica,2005,278.047105125538
Costa Rica,2006,239.508387829078
Costa Rica,2007,220.13562820690399
Costa Rica,2008,221.20743674335699
Costa Rica,2009,272.06882338938499
Costa Rica,2010,243.44674228804899
Costa Rica,2011,236.65605495101701
Costa Rica,2012,228.506500311564
Costa Rica,2013,230.75102345140701
Costa Rica,2014,230.40260844608699
