country,year,overshoot_day
Afghanistan,1961,398.78036818956099
Afghanistan,1962,401.27433246167698
Afghanistan,1963,373.22493842693802
Afghanistan,1964,365.85232048405402
Afghanistan,1965,352.80388692722602
Afghanistan,1966,351.90587541649103
Afghanistan,1967,347.15986721535199
Afghanistan,1968,343.91311892495997
Afghanistan,1969,346.03382590647601
Afghanistan,1970,334.05438928593998
Afghanistan,1971,319.27394653436301
Afghanistan,1972,367.11750621403098
Afghanistan,1973,366.549153124074
Afghanistan,1974,353.264925465749
Afghanistan,1975,344.62024328373599
Afghanistan,1976,343.19510411030899
Afghanistan,1977,329.34310728925198
Afghanistan,1978,335.71107462115401
Afghanistan,1979,332.48612538301302
Afghanistan,1980,338.43944258737298
Afghanistan,1981,335.59055329733502
Afghanistan,1982,335.16112067088397
Afghanistan,1983,343.72460323079201
Afghanistan,1984,357.75232633717701
Afghanistan,1985,380.124932773598
Afghanistan,1986,391.16205805853298
Afghanistan,1987,369.95308599986799
Afghanistan,1988,378.34842115168402
Afghanistan,1989,364.33978178426901
Afghanistan,1990,376.813900742474
Afghanistan,1991,388.78764285493401
Afghanistan,1992,386.732041229657
Afghanistan,1993,391.47426407264101
Afghanistan,1994,393.10754328940402
Afghanistan,1995,375.09562826751198
Afghanistan,1996,352.837501456599
Afghanistan,1997,341.28182459745699
Afghanistan,1998,334.51481806768601
Afghanistan,1999,305.004410511206
Afghanistan,2000,287.09959810435799
Afghanistan,2001,301.28270834162902
Afghanistan,2002,295.80646889612501
Afghanistan,2003,304.33093324733602
Afghanistan,2004,296.29812170158999
Afghanistan,2005,306.07225033555397
Afghanistan,2006,294.74730932540302
Afghanistan,2007,301.617991455435
Afghanistan,2008,247.92832080565901
Afghanistan,2009,263.39371102519902
Afghanistan,2010,241.55035842215301
Afghanistan,2011,209.47740367688999
Afghanistan,2012,233.868623032503
Afghanistan,2013,234.50013792579699
Afghanistan,2014,238.246162180916
