country,year,overshoot_day
Italy,1961,161.75860764076501
Italy,1962,152.878229061561
Italy,1963,135.1092751086
Italy,1964,135.81000470807899
Italy,1965,133.366189908872
Italy,1966,121.13514733607801
Italy,1967,115.71451868816401
Italy,1968,107.27693299315401
Italy,1969,102.10611368657899
Italy,1970,95.215918102580204
Italy,1971,94.7895777845808
Italy,1972,86.362578878041404
Italy,1973,81.577240733337007
Italy,1974,86.789164657139906
Italy,1975,94.380397225276397
Italy,1976,84.033860999993294
Italy,1977,85.464322390199797
Italy,1978,87.726079680037799
Italy,1979,81.902526667703199
Italy,1980,82.132043166006895
Italy,1981,91.167568699827399
Italy,1982,88.034074767819803
Italy,1983,94.592201056264997
Italy,1984,88.705112706359699
Italy,1985,86.527130093935298
Italy,1986,85.564386709995603
Italy,1987,85.800269663367303
Italy,1988,81.940518259391794
Italy,1989,78.846287298296204
Italy,1990,73.825306640551503
Italy,1991,77.630511986755494
Italy,1992,77.737113960565495
Italy,1993,81.849324202028299
Italy,1994,78.903377931489601
Italy,1995,78.831018330023895
Italy,1996,78.670407748895698
Italy,1997,75.347029576094101
Italy,1998,74.739758056714905
Italy,1999,76.478795154145601
Italy,2000,71.505032689029804
Italy,2001,72.116514460610205
Italy,2002,71.683431970735398
Italy,2003,64.360170281018398
Italy,2004,70.736942295898103
Italy,2005,68.441861383597697
Italy,2006,64.426778053390194
Italy,2007,64.809096101166304
Italy,2008,69.917736321331603
Italy,2009,70.6295613697108
Italy,2010,67.039930994201299
Italy,2011,68.511950815665301
Italy,2012,75.217927568194298
Italy,2013,77.484427707631198
Italy,2014,79.681086474486605
Cote d'Ivoire,1961,1684.53105940198
Cote d'Ivoire,1962,1678.6325954210399
Cote d'Ivoire,1963,1595.7467325917401
Cote d'Ivoire,1964,1505.1346050048601
Cote d'Ivoire,1965,1457.0526034964
Cote d'Ivoire,1966,1323.5019822899701
Cote d'Ivoire,1967,1374.6859158975999
Cote d'Ivoire,1968,1273.5155095999201
Cote d'Ivoire,1969,1191.5035690229699
Cote d'Ivoire,1970,1116.11830807203
Cote d'Ivoire,1971,1078.511702882
Cote d'Ivoire,1972,1078.6235679168301
Cote d'Ivoire,1973,985.32234949764904
Cote d'Ivoire,1974,1069.2404890600401
Cote d'Ivoire,1975,1015.83407789697
Cote d'Ivoire,1976,991.72224956810703
Cote d'Ivoire,1977,857.02773159687001
Cote d'Ivoire,1978,884.47086492974699
Cote d'Ivoire,1979,802.40210316185596
Cote d'Ivoire,1980,831.09518188562402
Cote d'Ivoire,1981,844.62479968544096
Cote d'Ivoire,1982,882.195358768044
Cote d'Ivoire,1983,829.470804615406
Cote d'Ivoire,1984,902.17050470247
Cote d'Ivoire,1985,838.40397511855201
Cote d'Ivoire,1986,841.43763364597498
Cote d'Ivoire,1987,783.993936820101
Cote d'Ivoire,1988,749.00051788681606
Cote d'Ivoire,1989,819.63767914115704
Cote d'Ivoire,1990,790.44432652910803
Cote d'Ivoire,1991,831.38905126389295
Cote d'Ivoire,1992,784.56066618036505
Cote d'Ivoire,1993,885.79750339949396
Cote d'Ivoire,1994,835.26796592911001
Cote d'Ivoire,1995,754.42796545793499
Cote d'Ivoire,1996,828.599322767491
Cote d'Ivoire,1997,767.72481785094499
Cote d'Ivoire,1998,697.55761194679201
Cote d'Ivoire,1999,741.086209544285
Cote d'Ivoire,2000,766.74139724728605
Cote d'Ivoire,2001,771.91861814865001
Cote d'Ivoire,2002,735.62182739642697
Cote d'Ivoire,2003,723.64743974779697
Cote d'Ivoire,2004,751.27978781152501
Cote d'Ivoire,2005,729.06163527736999
Cote d'Ivoire,2006,678.33255808438003
Cote d'Ivoire,2007,686.08774945838104
Cote d'Ivoire,2008,644.00352429115799
Cote d'Ivoire,2009,663.40070492753102
Cote d'Ivoire,2010,623.52564623304704
Cote d'Ivoire,2011,637.57329459797404
Cote d'Ivoire,2012,590.80389246488699
Cote d'Ivoire,2013,566.67091068370496
Cote d'Ivoire,2014,552.74823696330702
