country,year,overshoot_day
Oman,1984,753.16769431105399
Oman,1985,708.95844260225397
Oman,1986,632.75588218204905
Oman,1987,514.83533004103401
Oman,1988,525.08278043644202
Oman,1989,666.35163122228505
Oman,1990,489.96214392160903
Oman,1991,368.12095167982102
Oman,1992,376.10947120962101
Oman,1993,382.25523295224002
Oman,1994,357.68760771517498
Oman,1995,315.14792473157502
Oman,1996,319.80712678086201
Oman,1997,315.975621419319
Oman,1998,320.25189298361403
Oman,1999,305.52823333004
Oman,2000,290.32232475505299
Oman,2001,248.97630816016701
Oman,2002,217.05943876754199
Oman,2003,163.08602766837899
Oman,2004,178.47314628134899
Oman,2005,181.09315866994501
Oman,2006,142.37307904777299
Oman,2007,120.807763072616
Oman,2008,121.64657820479999
Oman,2009,135.69043002712999
Oman,2010,138.33651990736001
Oman,2011,107.280839543078
Oman,2012,96.558505185433901
Oman,2013,105.374347491842
Oman,2014,89.100767553047902
