country,year,overshoot_day
Bermuda,1961,16.091856796599401
Bermuda,1962,16.471193768054999
Bermuda,1963,14.8092136767337
Bermuda,1964,14.388747016510401
Bermuda,1965,12.800044102372601
Bermuda,1966,12.2153980927683
Bermuda,1967,12.0223579043729
Bermuda,1968,10.9777678035659
Bermuda,1969,10.6853361193947
Bermuda,1970,10.497658554606
Bermuda,1971,11.410341606527499
Bermuda,1972,8.7370929392178898
Bermuda,1973,8.0144808671710699
Bermuda,1974,8.2019103772741797
Bermuda,1975,8.3478808598491003
Bermuda,1976,8.1322525916528008
Bermuda,1977,8.2591306002684899
Bermuda,1978,8.0833819002171694
Bermuda,1979,7.4861366047931597
Bermuda,1980,8.5264821880207506
Bermuda,1981,8.8582053205601508
Bermuda,1982,9.1505104755182902
Bermuda,1983,8.2410928373735803
Bermuda,1984,7.5975465046706301
Bermuda,1985,6.7517429786741596
Bermuda,1986,6.8350829386809497
Bermuda,1987,6.2426681480352801
Bermuda,1988,6.1285281083076901
Bermuda,1989,5.5664066931112197
Bermuda,1990,7.3287469071740299
Bermuda,1991,7.3102387028244697
Bermuda,1992,6.6974241007835502
Bermuda,1993,6.2856459255538004
Bermuda,1994,6.2987424816779001
Bermuda,1995,6.5507496515426
Bermuda,1996,6.5259886560150404
Bermuda,1997,6.5958906702234197
Bermuda,1998,6.6265490507232103
Bermuda,1999,6.87871161966057
Bermuda,2000,7.0350105643139802
Bermuda,2001,7.0521871472451902
Bermuda,2002,7.17519748363451
Bermuda,2003,7.2257551922405501
Bermuda,2004,7.1206535864034004
Bermuda,2005,6.8869640637766496
Bermuda,2006,6.3085397353371002
Bermuda,2007,6.0331584195499701
Bermuda,2008,6.5428579498858896
Bermuda,2009,7.8800885017930398
Bermuda,2010,7.15445041065224
Bermuda,2011,7.5318295154878099
Bermuda,2012,7.1305410836382501
Bermuda,2013,7.7162200810227102
Bermuda,2014,7.4326247549054898
