country,year,overshoot_day
Gabon,1961,26076.350935186802
Gabon,1962,25837.4087171875
Gabon,1963,29026.0755735856
Gabon,1964,49356.181479635401
Gabon,1965,36313.892604680899
Gabon,1966,31020.048722476
Gabon,1967,28081.624398211799
Gabon,1968,24511.604769088601
Gabon,1969,29334.655445444201
Gabon,1970,25342.068711925302
Gabon,1971,15279.955340050999
Gabon,1972,15425.2782116774
Gabon,1973,15118.478933865799
Gabon,1974,13461.237389968999
Gabon,1975,15755.890734558199
Gabon,1976,23843.6770926889
Gabon,1977,20570.386030395999
Gabon,1978,21152.446298159601
Gabon,1979,15265.3862255321
Gabon,1980,12857.3072355979
Gabon,1981,11479.4590762435
Gabon,1982,10322.9765670221
Gabon,1983,9515.5938925462306
Gabon,1984,10399.3110084456
Gabon,1985,8810.4948080928498
Gabon,1986,9423.6282878449401
Gabon,1987,11872.5657998968
Gabon,1988,11039.967962332999
Gabon,1989,13000.2763841327
Gabon,1990,11445.7180271742
Gabon,1991,11900.049903917999
Gabon,1992,9745.3991793973892
Gabon,1993,8329.0392071234292
Gabon,1994,8300.08101284029
Gabon,1995,8990.1708998887207
Gabon,1996,12252.9290838822
Gabon,1997,12477.1346598449
Gabon,1998,6649.5655773399103
Gabon,1999,10003.8711432496
Gabon,2000,10011.2440126647
Gabon,2001,8826.7895941715396
Gabon,2002,11374.9730218478
Gabon,2003,4388.0260001888801
Gabon,2004,4389.2905540068796
Gabon,2005,4732.2075824769699
Gabon,2006,4164.6404461608399
Gabon,2007,4597.1644414885004
Gabon,2008,4987.7787725877297
Gabon,2009,5304.2645771073803
Gabon,2010,4786.1416763553798
Gabon,2011,4227.9581385859601
Gabon,2012,4075.7773716946299
Gabon,2013,3551.7555927253502
Gabon,2014,3454.2411138421799
