country,year,overshoot_day
Ireland,1967,409.60931687209001
Ireland,1968,365.38817150881101
Ireland,1969,353.49357667366297
Ireland,1970,337.33443513455802
Ireland,1971,321.017474726052
Ireland,1972,309.28129301525001
Ireland,1973,294.74084644298
Ireland,1974,295.39863008154799
Ireland,1975,347.56588870710902
Ireland,1976,305.07692973503799
Ireland,1977,301.59506759874898
Ireland,1978,306.31169016029003
Ireland,1979,267.52220562974298
Ireland,1980,304.11318777712802
Ireland,1981,291.16235517364498
Ireland,1982,302.97759286899901
Ireland,1983,310.63235353361398
Ireland,1984,315.35253680448102
Ireland,1985,283.10955458090899
Ireland,1986,271.13810492620399
Ireland,1987,270.24746206157602
Ireland,1988,281.70044876726399
Ireland,1989,264.39032890247898
Ireland,1990,239.31979754819699
Ireland,1991,242.664028036715
Ireland,1992,262.64120670639699
Ireland,1993,266.159009964257
Ireland,1994,242.789678624479
Ireland,1995,244.554435211819
Ireland,1996,234.85239710769099
Ireland,1997,252.19166571448901
Ireland,1998,233.74620988935999
Ireland,1999,219.01422164109101
Ireland,2000,228.59548569184099
Ireland,2001,222.66389118401801
Ireland,2002,230.09439294876299
Ireland,2003,249.96253215515301
Ireland,2004,246.34535620192199
Ireland,2005,224.450959091568
Ireland,2006,204.65432164442601
Ireland,2007,208.61267456311899
Ireland,2008,214.35484707317201
Ireland,2009,239.695993338932
Ireland,2010,247.228917036588
Ireland,2011,281.78421998810398
Ireland,2012,269.63328547975902
Ireland,2013,269.84077506248002
Ireland,2014,266.97643657682499
