country,year,overshoot_day
World,1961,498.65234877746201
World,1962,485.65619998610202
World,1963,467.26246761382799
World,1964,450.77274722977899
World,1965,435.78683562681101
World,1966,421.88244318658099
World,1967,412.52848846493299
World,1968,398.357408162669
World,1969,382.38502156515602
World,1970,362.82073644425702
World,1971,353.64371151553303
World,1972,342.99711559993102
World,1973,329.24406692328199
World,1974,330.758575429769
World,1975,333.28038867134001
World,1976,319.94500548296099
World,1977,313.99292975102099
World,1978,310.09216539947698
World,1979,301.598075475038
World,1980,307.13943480117001
World,1981,314.05566589721599
World,1982,318.31621172825902
World,1983,317.36485970969198
World,1984,309.89147677779698
World,1985,307.124153324026
World,1986,302.72394458031198
World,1987,295.57448958575799
World,1988,287.37396896356
World,1989,284.12959041462602
World,1990,283.76576613638298
World,1991,282.70820236133602
World,1992,285.241561311883
World,1993,285.15434584449002
World,1994,283.30148223070501
World,1995,277.12355589943797
World,1996,274.72875156767202
World,1997,272.27627728904599
World,1998,272.86775251228102
World,1999,272.486331099371
World,2000,266.16078033551202
World,2001,264.94693581591002
World,2002,261.62972050492999
World,2003,251.93756412821401
World,2004,244.08954134144699
World,2005,237.05939214122199
World,2006,231.48480467156301
World,2007,225.85642157212101
World,2008,226.788463746806
World,2009,230.04509677488099
World,2010,219.38545856159999
World,2011,215.83468327236301
World,2012,216.10770308926899
World,2013,215.32053246959501
World,2014,216.52365028786701
